date,Uriah,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
11-40-55,0,0,0,0,0,0,0,0,0,32,0
11-46-15,0,0,0,0,0,0,37,0,0,0,0
11-47-45,0,0,0,0,0,0,0,0,0,32,0
11-48-05,0,0,0,0,0,0,0,0,0,37,0
11-50-25,33,0,0,0,0,0,45,0,0,0,0
11-51-25,0,0,0,0,0,0,0,0,0,34,0
11-54-35,0,0,0,0,0,0,33,0,0,0,0
11-55-15,0,0,0,0,0,0,32,0,0,0,0
11-57-05,0,0,0,0,0,0,33,0,0,0,0
12-00-55,33,0,0,0,0,0,0,0,0,0,0
12-01-45,32,0,0,0,0,0,0,0,0,0,0
12-02-45,0,0,0,0,0,0,34,0,0,0,0
12-03-05,0,0,0,0,0,0,34,0,0,0,0
12-04-25,0,0,0,0,0,0,34,0,0,0,0
12-05-25,0,0,0,0,0,0,0,0,34,32,0
12-06-05,0,0,0,0,0,0,30,0,0,30,0
12-07-35,0,0,0,0,0,0,0,0,34,0,0
12-10-15,34,0,0,0,0,0,32,0,38,0,0
12-11-05,36,0,0,0,0,0,0,0,0,0,0
12-12-05,39,0,0,0,0,0,0,0,0,0,0
12-13-15,32,0,0,0,0,0,0,0,0,0,0
12-14-15,34,0,0,0,0,0,0,0,0,0,0
12-15-15,32,0,0,0,0,0,0,0,0,0,0
12-16-05,0,0,0,0,0,0,0,0,36,0,0
12-17-15,35,0,0,0,0,0,0,0,0,0,0
12-19-25,33,0,0,0,0,0,0,0,0,0,0
12-20-05,33,0,0,0,0,0,0,0,0,0,0
12-21-05,32,0,0,0,0,0,0,0,0,0,0
12-22-05,33,0,0,0,0,0,0,0,0,0,0
12-23-05,33,0,0,0,0,0,0,0,0,0,0
12-24-05,41,0,0,0,0,0,0,0,0,0,0
12-25-25,33,0,0,0,0,0,0,0,0,0,0
12-26-05,36,0,0,0,0,0,0,0,0,0,0
12-27-05,33,0,0,0,0,0,0,0,0,0,0
12-29-35,33,0,0,0,0,0,0,0,0,0,0
12-30-05,32,0,0,0,0,0,0,0,0,0,0
12-31-05,31,0,0,0,0,0,0,0,0,0,0
12-32-15,32,0,0,0,0,0,0,0,0,0,0
12-33-35,32,0,0,0,0,0,0,0,0,0,0
12-35-25,37,0,0,0,0,0,0,0,0,0,0
12-36-25,34,0,0,0,0,0,0,0,0,0,0
12-38-15,31,0,0,0,0,0,0,0,0,0,0
12-39-55,32,0,0,0,0,0,0,0,0,0,0
12-40-05,34,0,0,0,0,0,0,0,0,0,0
12-42-25,0,0,0,0,0,0,33,0,33,0,0
12-43-05,0,0,0,0,0,0,0,0,33,0,0
12-44-05,32,0,0,0,0,0,0,0,0,0,0
12-47-05,0,0,0,0,0,0,0,0,0,33,0
12-48-05,0,0,0,0,0,0,0,0,30,0,0
12-49-05,0,0,0,0,0,0,0,0,33,0,0
12-50-05,36,0,0,0,0,0,34,0,35,0,0
