date,Uriah,Veylan,Sofi,Neve,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
09-55-05,0,0,0,0,0,41,0,0,0,0,0
09-56-15,0,0,0,0,0,32,0,0,0,0,0
09-59-45,0,33,0,0,0,0,0,0,0,0,0
10-03-15,0,32,0,0,0,0,0,0,0,0,0
10-04-35,0,34,0,0,0,0,0,0,0,0,0
10-10-25,0,0,0,0,0,32,0,0,0,0,0
10-15-15,0,0,0,0,0,42,0,0,0,0,0
10-18-45,0,0,0,0,0,32,0,0,0,0,0
10-19-45,32,0,0,37,0,0,38,0,37,39,0
10-20-15,0,0,0,0,0,0,0,0,0,32,0
10-21-05,0,0,0,0,0,0,0,0,0,32,0
10-22-05,0,33,0,0,0,0,0,0,0,32,0
10-23-05,0,0,0,0,0,39,0,0,0,0,0
10-24-15,0,0,0,0,0,0,0,0,0,0,0
10-25-15,0,0,0,0,0,0,0,0,0,32,0
10-26-05,0,0,0,0,0,0,0,0,0,32,0
10-27-45,0,0,0,0,0,0,0,0,0,32,0
10-28-05,0,0,0,0,0,0,0,0,0,32,0
10-29-05,0,0,0,0,0,0,0,0,0,32,0
10-30-05,0,0,0,0,0,0,0,0,0,32,0
10-31-15,0,0,0,0,0,0,0,0,0,32,0
10-33-05,0,0,0,0,0,0,0,0,0,32,0
10-34-45,0,0,0,0,0,0,0,0,0,32,0
10-35-05,0,0,0,0,0,0,0,0,0,32,0
10-36-15,0,0,0,0,0,0,0,0,32,32,0
10-37-35,0,0,0,0,0,0,0,0,0,32,0
10-38-05,0,0,0,0,0,0,0,0,0,32,0
10-39-05,32,0,0,32,0,0,0,0,0,0,0
10-40-35,0,0,0,0,0,0,0,0,0,0,0
10-41-25,32,0,0,32,0,0,32,0,32,32,0
10-42-15,0,0,0,0,0,35,0,0,0,0,0
10-45-05,0,32,0,0,0,0,0,0,0,0,0
10-46-35,0,32,0,0,0,0,0,0,0,0,0
10-48-15,0,32,0,0,0,0,0,0,0,0,0
10-49-05,0,0,0,0,0,40,0,0,0,0,0
10-50-05,0,0,0,0,0,32,0,0,0,0,0
10-51-15,0,32,0,0,0,32,0,0,0,0,0
10-56-25,0,32,0,0,0,0,0,0,0,0,0
10-57-05,0,32,0,0,0,0,0,0,0,0,0
10-58-05,0,32,0,0,0,0,0,0,0,0,0
10-59-25,0,35,0,0,0,33,0,0,0,0,0
11-02-55,32,0,0,0,0,0,0,0,0,0,0
11-03-35,0,0,0,0,0,35,0,0,0,0,0
11-04-35,0,0,0,0,0,32,0,0,0,0,0
11-05-05,0,33,0,0,0,0,0,0,0,0,0
11-08-05,0,0,0,0,0,33,0,0,0,0,0
11-11-05,0,0,0,0,0,39,0,0,0,0,0
11-14-55,0,0,0,0,0,0,0,0,0,0,0
11-16-45,0,32,0,0,0,0,0,0,0,0,0
11-25-05,32,0,0,0,0,0,0,0,32,32,0
11-39-15,0,0,0,0,0,36,0,0,0,0,0
11-48-55,0,0,0,0,0,0,0,0,0,33,0
11-50-05,0,32,0,0,0,0,0,0,0,0,0
11-51-05,0,32,0,0,0,0,0,0,0,0,0
11-52-05,0,32,0,0,0,0,0,0,0,0,0
11-53-05,0,33,0,0,0,0,0,0,0,0,0
11-54-35,0,33,0,0,0,0,0,0,0,0,0
11-55-05,0,32,0,0,0,0,0,0,0,0,0
11-59-15,32,32,0,0,0,0,0,0,0,0,0
12-00-05,49,33,0,47,0,0,40,0,50,41,0
12-01-05,50,45,0,47,0,0,44,0,47,41,0
12-02-05,50,48,0,47,0,0,43,0,45,41,0
12-03-05,51,49,0,47,0,0,44,0,47,40,0
12-04-05,50,48,0,47,0,0,43,0,47,41,0
12-05-05,51,50,0,48,0,0,43,0,46,41,0
12-06-05,50,50,0,47,0,0,43,0,44,42,0
12-07-05,50,49,0,47,0,0,42,0,44,42,0
12-08-05,51,49,0,48,0,0,44,0,44,41,0
12-09-05,50,49,0,48,0,0,43,0,44,42,0
12-10-05,51,48,0,48,0,0,44,0,44,42,0
12-11-05,50,49,0,48,0,0,43,0,44,42,0
12-12-05,51,49,0,49,0,0,42,0,44,42,0
12-13-05,43,50,0,48,0,0,40,0,47,42,0
12-14-05,51,49,0,48,0,0,43,0,46,41,0
12-15-05,50,49,0,47,0,0,43,0,46,42,0
12-16-05,51,49,0,48,0,0,43,0,46,42,0
12-17-05,51,49,0,48,0,0,43,0,46,41,0
12-18-05,51,49,0,47,0,0,43,0,46,41,0
12-19-05,51,49,0,47,0,0,35,0,50,42,0
12-20-05,51,49,0,47,0,0,42,0,50,43,0
12-21-05,51,49,0,47,0,0,43,0,51,44,0
12-22-05,51,49,0,47,0,0,43,0,51,44,0
12-23-05,51,48,0,47,0,0,43,0,51,44,0
12-24-05,51,49,0,47,0,0,43,0,51,44,0
12-25-05,51,49,0,47,0,0,43,0,51,44,0
12-26-05,51,48,0,46,0,0,42,0,52,43,0
12-27-05,51,48,0,45,0,0,43,0,52,43,0
12-28-05,51,49,0,46,0,0,44,0,52,44,0
12-29-05,50,49,0,47,0,0,44,0,46,41,0
12-30-05,51,49,0,48,0,0,43,0,46,40,0
12-31-05,51,49,0,47,0,0,43,0,46,42,0
12-32-05,51,48,0,47,0,0,44,0,47,41,0
12-33-05,51,49,0,47,0,0,43,0,46,42,0
12-34-05,50,49,0,47,0,0,43,0,46,41,0
12-35-05,51,49,0,47,0,0,43,0,46,41,0
12-36-05,51,49,0,48,0,0,43,0,47,42,0
12-37-05,51,49,0,47,0,0,44,0,46,42,0
12-38-05,51,49,0,47,0,0,43,0,46,42,0
12-39-05,51,48,0,47,0,0,43,0,46,41,0
12-40-05,51,49,0,48,0,0,43,0,46,42,0
12-41-05,51,49,0,47,0,0,43,0,46,41,0
12-42-05,51,49,0,48,0,0,43,0,47,42,0
12-43-05,51,49,0,48,0,0,44,0,46,42,0
12-44-05,51,49,0,47,0,0,44,0,46,42,0
12-45-05,51,49,0,47,0,0,42,0,46,41,0
12-46-05,51,48,0,47,0,0,43,0,46,41,0
12-47-05,51,49,0,47,0,0,43,0,46,42,0
12-48-05,51,49,0,47,0,0,43,0,47,41,0
12-49-05,51,49,0,47,0,0,43,0,46,42,0
12-50-05,51,48,0,48,0,0,43,0,46,42,0
12-51-05,51,49,0,47,0,0,43,0,46,41,0
12-52-05,50,49,0,48,0,0,43,0,46,42,0
12-53-05,51,49,0,47,0,0,43,0,46,42,0
12-54-05,51,49,0,48,0,0,43,0,46,42,0
12-55-05,51,49,0,47,0,0,44,0,46,42,0
12-56-05,50,49,0,47,0,0,43,0,46,42,0
12-57-05,51,49,0,47,0,0,43,0,46,42,0
12-58-05,51,49,0,47,0,0,42,0,46,42,0
12-59-05,51,49,0,47,0,0,42,0,46,42,0
13-00-05,51,49,0,47,0,0,43,0,46,42,0
13-01-05,50,49,0,47,0,0,43,0,47,42,0
13-02-05,51,49,0,47,0,0,43,0,47,41,0
13-03-05,51,49,0,47,0,0,42,0,46,42,0
13-04-05,51,49,0,48,0,0,43,0,46,42,0
13-05-05,51,49,0,47,0,0,43,0,46,42,0
13-06-05,51,48,0,47,0,0,43,0,47,42,0
13-07-05,51,49,0,48,0,0,43,0,46,41,0
13-08-05,51,49,0,47,0,0,43,0,46,41,0
13-09-05,50,49,0,47,0,0,43,0,46,42,0
13-10-05,51,49,0,47,0,0,43,0,47,42,0
13-11-05,51,49,0,47,0,0,44,0,46,42,0
13-12-05,51,48,0,47,0,0,43,0,46,41,0
13-13-05,51,49,0,47,0,0,43,0,47,42,0
13-14-05,51,49,0,47,0,0,43,0,46,42,0
13-15-05,51,49,0,47,0,0,43,0,47,42,0
13-16-05,51,48,0,47,0,0,42,0,46,41,0
13-17-05,51,48,0,47,0,0,43,0,47,42,0
13-18-05,51,49,0,47,0,0,43,0,47,42,0
13-19-05,51,49,0,47,0,0,43,0,46,41,0
13-20-05,51,49,0,47,0,0,43,0,47,41,0
13-21-05,51,49,0,47,0,0,43,0,46,41,0
13-22-05,51,49,0,47,0,0,43,0,47,42,0
13-23-05,51,49,0,48,0,0,42,0,46,42,0
13-24-05,50,49,0,47,0,0,43,0,47,42,0
13-25-05,51,48,0,47,0,0,43,0,46,41,0
13-26-05,51,49,0,48,0,0,43,0,47,41,0
13-27-05,51,49,0,47,0,0,43,0,46,42,0
13-28-05,51,49,0,47,0,0,43,0,46,42,0
13-29-05,51,48,0,47,0,0,43,0,46,41,0
13-30-05,51,48,0,47,0,0,43,0,47,42,0
13-31-05,51,49,0,47,0,0,43,0,47,41,0
13-32-05,51,49,0,47,0,0,43,0,46,42,0
13-33-05,51,49,0,47,0,0,43,0,46,42,0
13-34-05,51,49,0,47,0,0,42,0,46,42,0
13-35-05,51,49,0,47,0,0,42,0,46,42,0
13-36-05,51,49,0,47,0,0,43,0,46,41,0
13-37-05,51,49,0,47,0,0,44,0,46,42,0
13-38-05,51,49,0,47,0,0,43,0,47,42,0
13-39-05,51,49,0,48,0,0,43,0,47,42,0
13-40-05,51,49,0,48,0,0,43,0,47,42,0
13-41-05,51,49,0,47,0,0,43,0,47,42,0
13-42-05,51,49,0,47,0,0,43,0,46,42,0
13-43-05,51,49,0,47,0,0,43,0,46,41,0
13-44-05,51,49,0,47,0,0,44,0,46,42,0
13-45-05,51,49,0,47,0,0,43,0,46,42,0
13-46-05,51,48,0,47,0,0,43,0,46,42,0
13-47-05,51,49,0,47,0,0,43,0,46,41,0
13-48-05,51,49,0,47,0,0,43,0,46,42,0
13-49-05,51,49,0,48,0,0,42,0,46,42,0
13-50-05,50,49,0,47,0,0,44,0,47,42,0
13-51-05,51,49,0,47,0,0,43,0,46,42,0
13-52-05,51,49,0,47,0,0,43,0,46,42,0
13-53-05,51,48,0,48,0,0,44,0,46,41,0
13-54-05,51,49,0,47,0,0,43,0,47,42,0
13-55-05,51,49,0,47,0,0,43,0,46,42,0
13-56-05,51,49,0,47,0,0,44,0,46,42,0
13-57-05,51,49,0,47,0,0,43,0,46,42,0
13-58-05,50,49,0,47,0,0,43,0,46,41,0
13-59-05,51,49,0,47,0,0,43,0,46,42,0
14-00-05,51,49,0,47,0,0,43,0,46,42,0
14-01-05,51,49,0,48,0,0,44,0,46,42,0
14-02-05,51,48,0,47,0,0,43,0,46,42,0
14-03-05,51,49,0,47,0,0,43,0,46,42,0
14-04-05,51,49,0,47,0,0,43,0,46,42,0
14-05-05,51,48,0,47,0,0,43,0,46,42,0
14-06-05,51,49,0,47,0,0,43,0,46,42,0
14-07-05,51,49,0,48,0,0,43,0,47,42,0
14-08-05,51,48,0,47,0,0,44,0,47,42,0
14-09-05,51,49,0,47,0,0,42,0,47,42,0
14-10-05,50,49,0,47,0,0,43,0,46,42,0
14-11-05,51,48,0,47,0,0,42,0,46,42,0
14-12-05,51,49,0,47,0,0,43,0,46,42,0
14-13-05,51,49,0,47,0,0,43,0,46,41,0
14-14-05,51,48,0,47,0,0,43,0,46,42,0
14-15-05,51,48,0,47,0,0,43,0,46,42,0
14-16-05,51,49,0,47,0,0,43,0,46,42,0
14-17-05,51,48,0,47,0,0,43,0,46,41,0
14-18-05,51,49,0,47,0,0,43,0,46,42,0
14-19-05,51,49,0,47,0,0,43,0,47,42,0
14-20-05,51,49,0,47,0,0,43,0,46,42,0
14-21-05,51,49,0,47,0,0,43,0,47,42,0
14-22-05,51,49,0,47,0,0,43,0,46,41,0
14-23-05,51,49,0,47,0,0,43,0,47,42,0
14-24-05,51,49,0,47,0,0,43,0,47,42,0
14-25-05,51,49,0,47,0,0,43,0,47,41,0
14-26-05,51,48,0,47,0,0,43,0,46,42,0
14-27-05,50,48,0,47,0,0,43,0,46,42,0
14-28-05,51,49,0,47,0,0,43,0,47,42,0
14-29-05,50,49,0,47,0,0,42,0,46,42,0
14-30-05,51,48,0,47,0,0,43,0,46,42,0
14-31-05,51,49,0,48,0,0,43,0,46,42,0
14-32-05,51,49,0,47,0,0,43,0,46,41,0
14-33-05,51,49,0,47,0,0,44,0,47,42,0
14-34-05,51,48,0,47,0,0,43,0,47,41,0
14-35-05,51,49,0,47,0,0,42,0,46,42,0
14-36-05,51,48,0,47,0,0,43,0,47,41,0
14-37-05,51,48,0,47,0,0,43,0,46,42,0
14-38-05,51,48,0,47,0,0,43,0,47,42,0
14-39-05,51,48,0,47,0,0,43,0,46,42,0
14-40-05,50,49,0,48,0,0,43,0,46,41,0
14-41-05,51,49,0,47,0,0,43,0,46,41,0
14-42-05,51,49,0,47,0,0,42,0,47,42,0
14-43-05,51,49,0,47,0,0,42,0,47,42,0
14-44-05,51,49,0,47,0,0,43,0,46,42,0
14-45-05,51,48,0,47,0,0,44,0,46,41,0
14-46-05,51,49,0,47,0,0,44,0,47,41,0
14-47-05,51,49,0,47,0,0,43,0,46,42,0
14-48-05,50,49,0,47,0,0,43,0,46,42,0
14-49-05,51,49,0,47,0,0,43,0,46,42,0
14-50-05,50,49,0,47,0,0,43,0,47,41,0
14-51-05,51,48,0,47,0,0,43,0,46,42,0
14-52-05,51,49,0,47,0,0,43,0,46,42,0
14-53-05,51,49,0,47,0,0,43,0,46,42,0
14-54-05,51,49,0,47,0,0,43,0,46,42,0
14-55-05,50,49,0,48,0,0,43,0,47,42,0
14-56-05,51,49,0,47,0,0,43,0,46,42,0
14-57-05,51,49,0,47,0,0,43,0,47,42,0
14-58-05,51,49,0,47,0,0,43,0,47,42,0
14-59-05,51,49,0,47,0,0,43,0,46,42,0
15-00-05,50,49,0,47,0,0,43,0,46,42,0
15-01-05,51,48,0,47,0,0,44,0,46,42,0
15-02-05,51,48,0,47,0,0,43,0,47,42,0
15-03-05,51,49,0,47,0,0,43,0,47,41,0
15-04-05,51,49,0,48,0,0,43,0,46,42,0
15-05-05,51,49,0,48,0,0,44,0,47,42,0
15-06-05,51,49,0,48,0,0,43,0,47,42,0
15-07-05,50,48,0,48,0,0,43,0,47,42,0
15-08-05,51,49,0,47,0,0,44,0,46,42,0
15-09-05,51,49,0,47,0,0,44,0,47,42,0
15-10-05,51,49,0,48,0,0,43,0,47,42,0
15-11-05,51,49,0,47,0,0,43,0,47,42,0
15-12-05,51,49,0,48,0,0,44,0,47,42,0
15-13-05,51,49,0,47,0,0,44,0,47,42,0
15-14-05,51,49,0,47,0,0,44,0,47,41,0
15-15-05,51,49,0,47,0,0,43,0,47,42,0
15-16-05,51,49,0,48,0,0,44,0,47,42,0
15-17-05,51,49,0,47,0,0,43,0,47,42,0
15-18-05,51,49,0,48,0,0,43,0,47,42,0
15-19-05,51,49,0,48,0,0,44,0,47,42,0
15-20-05,51,49,0,48,0,0,44,0,47,41,0
