date,Uriah,Veylan,Sofi,Neve,Elliot,Dash,Dario,Eleanor,Bodhi,Mary,Erin
09-06-15,0,61,37,40,40,0,45,34,0,53,0
09-06-25,0,61,47,44,40,0,43,32,0,52,0
09-06-35,0,60,45,43,41,0,45,31,0,53,0
09-06-45,0,61,44,43,42,0,44,31,0,53,0
09-06-55,0,61,43,43,42,0,45,30,0,53,0
09-07-05,0,61,44,43,42,0,45,31,0,53,0
09-07-15,0,61,44,42,41,0,46,31,0,53,0
09-07-25,0,61,44,43,41,0,44,30,0,53,0
09-07-35,0,61,44,43,41,0,45,30,0,53,0
09-07-45,0,61,44,44,41,0,44,31,29,52,0
09-07-55,0,61,44,44,41,0,45,30,0,52,0
09-08-05,0,61,45,43,40,0,46,31,0,52,0
09-08-15,0,61,43,42,41,0,46,31,0,53,0
09-08-25,0,61,43,43,42,0,46,30,0,52,0
09-08-35,0,61,44,44,42,0,46,31,0,53,0
09-08-45,0,61,44,43,41,0,44,30,0,53,0
09-08-55,0,61,45,43,40,0,44,30,0,53,0
09-09-05,0,61,47,44,40,0,43,31,0,52,0
09-09-15,0,61,49,41,39,0,35,31,0,54,0
09-09-25,0,61,50,40,38,0,34,31,0,54,0
09-09-35,0,61,49,41,39,0,35,31,0,53,0
09-09-45,0,61,49,40,38,0,34,31,0,53,0
09-09-55,0,61,49,41,41,0,34,32,0,53,0
09-10-05,0,61,49,42,40,0,33,33,0,54,0
09-10-15,0,61,48,42,40,0,34,33,0,55,0
09-10-25,0,61,47,40,40,0,37,31,0,55,0
09-10-35,0,61,53,42,38,0,38,32,0,55,0
09-10-45,0,61,53,42,40,0,38,31,0,53,0
09-10-55,0,61,52,42,39,0,39,30,0,54,0
09-11-05,0,61,52,42,38,0,39,32,0,54,0
09-11-15,0,61,53,42,39,0,38,31,0,54,0
09-11-25,0,61,52,42,39,0,42,30,0,53,0
09-11-35,0,61,52,43,39,0,41,0,0,55,0
09-11-45,0,61,52,42,38,0,41,0,0,55,0
09-11-55,0,61,53,42,39,0,41,0,0,55,0
09-12-05,0,61,52,43,39,0,41,0,0,55,0
09-12-15,0,61,52,42,39,0,41,0,0,55,0
09-12-25,0,61,52,43,38,0,41,0,0,55,0
09-12-35,0,61,53,42,39,0,41,0,0,54,0
09-12-45,0,61,51,42,39,0,41,0,0,54,0
09-12-55,0,61,53,42,39,0,41,0,0,55,0
09-13-05,0,61,52,43,38,0,41,0,0,54,0
09-13-15,0,61,53,43,38,0,41,0,0,54,0
09-13-25,0,61,52,42,39,0,41,0,0,54,0
09-13-35,0,61,52,41,39,0,41,0,0,54,0
09-13-45,0,61,53,43,39,0,41,0,0,55,0
09-13-55,0,61,52,42,39,0,41,0,0,54,0
09-14-05,0,61,52,42,38,0,41,0,0,54,0
09-14-15,0,61,52,43,38,0,41,0,0,54,0
09-14-25,0,61,52,43,38,0,41,0,0,55,0
09-14-35,0,61,51,43,39,0,41,0,0,54,0
09-14-45,0,61,52,43,37,0,41,0,0,54,0
09-14-55,0,61,53,43,39,0,41,0,0,54,0
09-15-05,0,61,52,43,39,0,41,0,0,55,0
09-15-15,0,61,52,43,39,0,41,0,0,55,0
09-15-25,0,61,53,43,38,0,41,0,0,55,0
09-15-35,0,61,52,42,39,0,41,0,0,54,0
09-15-45,0,61,52,43,39,0,41,0,0,54,0
09-15-55,0,61,52,43,40,0,41,0,0,55,0
09-16-05,0,61,53,42,39,0,41,0,0,53,0
09-16-15,0,61,52,42,39,0,41,0,0,55,0
09-16-25,0,61,52,43,39,0,41,0,0,54,0
09-16-35,0,61,52,43,39,0,41,0,0,55,0
09-16-45,0,61,51,43,40,0,41,0,0,54,0
09-16-55,0,61,52,43,39,0,41,0,0,55,0
09-17-05,0,61,51,43,39,0,41,0,0,55,0
09-17-15,0,61,52,43,39,0,42,0,0,55,0
09-17-25,0,61,51,43,39,0,41,0,0,55,0
09-17-35,0,61,52,42,39,0,41,0,0,54,0
09-17-45,0,61,52,42,38,0,41,0,0,54,0
09-17-55,0,61,52,43,39,0,41,0,0,55,0
09-18-05,0,61,52,43,39,0,41,0,0,55,0
09-18-15,0,61,52,43,40,0,41,0,0,55,0
09-18-25,0,61,53,43,38,0,41,0,0,55,0
09-18-35,0,61,52,43,38,0,41,0,0,54,0
09-18-45,0,61,53,43,40,0,41,0,0,54,0
09-18-55,0,61,51,43,39,0,40,0,0,54,0
09-19-05,0,61,52,43,39,0,41,0,0,54,0
09-19-15,0,61,52,43,38,0,41,0,0,54,0
09-19-25,0,62,52,43,38,0,41,0,0,55,0
09-19-35,0,61,52,43,38,0,41,0,0,54,0
09-19-45,0,61,53,43,39,0,41,0,0,54,0
09-19-55,0,61,53,43,38,0,41,0,0,55,0
09-20-05,0,61,51,42,39,0,40,0,0,54,0
09-20-15,0,61,52,43,38,0,42,0,0,54,0
09-20-25,0,61,51,43,38,0,41,29,0,55,0
09-20-35,0,61,51,42,40,0,39,30,0,55,0
09-20-45,0,61,53,42,37,0,41,32,0,55,0
09-20-55,0,61,53,43,39,0,38,0,0,55,0
09-21-05,0,61,53,43,38,0,39,0,0,54,0
09-21-15,0,61,51,42,38,0,39,0,0,55,0
09-21-25,0,61,53,43,37,0,41,31,0,55,0
09-21-35,0,61,52,43,38,0,41,31,0,55,0
09-21-45,0,61,52,43,36,0,42,31,0,53,0
09-21-55,0,61,52,43,37,0,41,30,0,54,0
09-22-05,0,61,52,42,37,0,43,32,0,54,0
09-22-15,0,61,52,43,35,0,42,32,0,54,0
09-22-25,0,61,52,43,35,0,35,32,0,54,0
09-22-35,0,61,52,43,37,0,36,31,0,55,0
09-22-45,0,61,51,42,37,0,31,30,0,54,0
09-22-55,0,61,51,43,38,0,38,0,0,54,0
09-23-05,0,61,52,43,38,0,33,0,0,54,0
09-23-15,0,61,52,43,37,0,45,30,0,54,0
09-23-25,0,61,52,42,39,0,0,30,0,54,0
09-23-35,0,61,52,42,40,0,34,0,0,54,0
09-23-45,0,61,53,43,38,0,0,31,0,54,0
09-23-55,0,61,52,44,38,0,0,31,0,54,0
09-24-05,0,61,52,43,39,0,0,30,0,54,0
09-24-15,0,61,51,43,38,0,0,31,0,54,0
09-24-25,0,61,50,43,37,0,0,30,0,54,0
09-24-35,0,61,52,44,38,0,0,0,0,54,0
09-24-45,0,61,52,43,38,0,0,31,0,55,0
09-24-55,0,61,53,43,40,0,0,32,0,54,0
09-25-05,0,61,52,43,39,0,0,31,0,55,0
09-25-15,0,61,52,43,39,0,0,32,0,54,0
09-25-25,0,61,52,43,38,0,0,31,0,55,0
09-25-35,0,61,53,42,40,0,0,33,0,55,0
09-25-45,0,61,51,43,39,0,0,32,0,54,0
09-25-55,0,61,52,43,39,0,0,32,0,55,0
09-26-05,0,61,53,43,39,0,0,31,0,55,0
09-26-15,0,61,52,42,39,0,0,31,0,55,0
09-26-25,0,61,52,43,38,0,0,33,0,55,0
09-26-35,0,61,51,44,37,0,0,33,0,54,0
09-26-45,0,61,52,43,38,0,0,33,0,55,0
09-26-55,0,61,52,42,38,0,0,32,0,55,0
09-27-05,0,61,52,42,38,0,0,32,0,54,0
09-27-15,0,61,51,43,39,0,0,32,0,54,0
09-27-25,0,61,52,42,39,0,0,31,0,55,0
09-27-35,0,61,53,43,39,0,0,32,0,55,0
09-27-45,0,62,52,43,39,0,0,32,0,55,0
09-27-55,0,61,52,42,40,0,0,31,0,54,0
09-28-05,0,61,50,40,38,0,0,35,31,55,0
09-28-15,29,62,49,37,39,0,0,37,31,56,0
09-28-25,0,61,52,38,40,0,0,38,32,56,0
09-28-35,0,61,50,37,38,0,0,38,31,56,0
09-28-45,30,61,50,38,39,0,0,38,31,56,0
09-28-55,0,61,49,38,40,0,0,38,31,56,0
09-29-05,0,61,48,38,41,0,0,38,31,56,0
09-29-15,0,61,48,40,40,0,0,39,31,56,0
09-29-25,0,61,49,39,39,0,0,38,32,55,0
09-29-35,0,62,49,39,39,0,0,37,31,55,0
09-29-45,0,61,51,37,37,0,0,36,31,55,0
09-29-55,0,61,51,35,37,0,0,37,31,55,0
09-30-05,0,62,51,39,38,0,0,36,31,56,0
09-30-15,0,61,49,38,33,0,0,37,31,55,0
09-30-25,0,61,47,39,39,0,0,34,30,56,0
09-30-35,0,61,47,36,38,0,0,34,29,32,0
09-30-45,0,61,49,35,40,0,0,33,0,30,0
09-30-55,0,61,48,34,40,0,0,34,30,0,0
09-31-05,0,61,49,35,39,0,0,36,30,0,0
09-31-15,0,61,51,38,37,0,0,37,29,0,0
09-31-25,0,61,52,36,39,0,0,36,30,34,0
09-31-35,0,61,52,35,39,0,0,38,31,42,0
09-31-45,0,61,51,40,37,0,0,37,30,39,0
09-31-55,0,61,52,38,38,0,0,36,31,0,0
09-32-05,0,61,51,39,39,0,0,39,31,0,0
09-32-15,0,61,50,39,38,0,0,39,30,0,0
09-32-25,0,61,50,40,39,0,0,39,30,0,0
09-32-35,0,61,49,38,39,0,0,37,30,0,0
09-32-45,0,61,51,39,40,0,0,38,30,0,0
09-32-55,0,61,52,39,40,0,43,38,29,0,0
09-33-05,0,61,52,39,39,0,33,38,29,0,0
09-33-15,0,61,43,41,37,0,35,37,0,0,0
09-33-25,0,61,50,39,37,0,0,37,0,0,0
09-33-35,0,61,51,39,39,0,0,39,30,0,0
09-33-45,0,61,49,39,38,0,0,39,0,0,0
09-33-55,0,61,50,37,37,0,0,36,0,0,0
09-34-05,0,61,45,37,38,0,0,37,29,0,0
09-34-15,0,61,47,35,35,0,0,36,0,0,0
09-34-25,0,61,51,37,33,0,0,38,0,0,0
09-34-35,0,61,50,36,37,0,0,40,0,0,0
09-34-45,0,61,50,36,38,0,0,39,0,0,0
09-34-55,0,61,49,36,35,0,0,38,0,0,0
09-35-05,0,61,50,38,35,0,0,39,0,0,0
09-35-15,0,61,48,38,34,0,0,39,0,0,0
09-35-25,0,61,48,39,32,0,0,38,0,0,0
09-35-35,0,61,48,41,35,0,0,38,0,0,0
09-35-45,29,61,49,41,32,0,0,36,0,0,0
09-35-55,0,62,50,42,31,0,0,37,0,0,0
09-36-05,0,62,47,39,0,0,0,37,0,0,0
09-36-15,0,62,47,39,31,0,0,39,0,0,0
09-36-25,0,62,47,41,32,0,0,37,0,0,0
09-36-35,0,62,45,39,0,0,0,38,0,0,0
09-36-45,0,61,41,37,30,0,0,37,0,0,0
09-36-55,0,62,44,39,31,0,0,39,0,0,0
09-37-05,0,61,49,42,30,0,0,39,0,0,0
09-37-15,0,62,47,41,33,0,0,37,0,0,0
09-37-25,0,61,48,41,31,0,0,39,0,0,0
09-37-35,29,61,48,41,34,0,0,39,0,0,0
09-37-45,0,61,50,42,31,0,0,39,0,0,0
09-37-55,33,44,41,39,38,0,0,36,0,0,0
09-38-05,0,38,33,36,31,0,0,33,0,0,0
09-38-15,0,34,34,31,0,0,0,32,0,0,0
09-38-25,0,35,36,33,0,0,0,32,0,0,0
09-38-35,0,37,34,34,0,0,0,30,0,0,0
09-38-45,0,35,39,35,0,0,0,34,0,0,0
09-38-55,0,33,38,33,0,0,0,35,0,0,0
09-39-05,30,39,44,40,0,0,0,40,0,0,0
09-39-15,31,45,50,51,0,0,0,38,0,0,0
09-39-25,0,38,40,35,0,0,35,37,0,0,0
09-39-35,0,32,34,29,0,0,0,0,0,0,0
09-39-45,0,32,33,31,0,0,0,0,0,0,0
09-39-55,0,32,32,0,0,0,0,0,0,0,0
09-40-05,0,0,31,0,0,0,0,0,0,0,0
09-40-15,0,34,33,0,30,0,0,0,0,0,0
09-40-25,0,0,0,0,32,0,0,0,0,0,0
09-40-35,0,0,0,0,0,0,33,0,0,35,0
09-40-45,0,0,0,0,0,0,38,0,0,0,0
09-40-55,0,0,0,0,0,0,45,0,0,0,0
09-41-05,0,0,0,0,0,0,40,0,0,0,0
09-41-15,0,0,0,0,0,0,34,0,0,0,30
09-41-25,0,0,0,0,0,0,0,0,0,0,0
09-42-25,0,0,0,0,0,0,0,0,0,0,30
09-42-45,0,0,0,0,0,0,32,0,0,0,32
09-43-05,0,0,0,0,0,0,0,0,0,0,29
09-43-15,0,0,0,32,0,0,0,0,0,0,31
09-43-25,0,32,0,0,0,0,0,0,0,0,0
09-43-35,0,31,0,0,0,0,0,0,0,0,0
09-43-45,0,0,29,0,0,0,0,0,0,0,0
09-43-55,0,31,0,0,0,0,0,31,0,0,0
09-44-15,0,0,0,34,0,0,0,0,0,0,0
09-44-35,0,0,0,33,0,0,0,0,0,0,0
09-45-35,0,0,0,0,32,0,0,0,0,0,0
09-45-45,0,0,0,0,30,0,0,0,0,0,0
09-46-15,0,0,0,0,29,0,0,0,0,0,0
09-46-45,0,0,0,0,30,0,0,0,0,0,0
09-46-55,0,34,0,0,0,0,0,0,0,0,0
09-47-15,0,0,0,0,0,0,31,0,0,0,0
09-47-25,0,0,31,0,0,0,0,0,0,0,0
09-47-35,0,0,31,0,34,0,0,38,0,0,0
09-47-45,0,0,33,0,0,0,0,0,0,0,0
09-48-15,0,0,30,0,0,0,0,0,0,0,0
09-48-35,0,0,32,0,0,0,0,0,0,0,0
09-48-45,0,0,29,0,0,0,31,0,0,0,0
09-48-55,0,0,31,34,0,0,0,0,0,0,0
09-49-05,0,0,32,0,0,0,0,0,0,0,0
09-49-15,0,0,33,0,0,0,0,0,0,0,0
09-49-25,0,0,31,0,0,0,0,0,0,0,0
09-49-45,0,0,32,0,0,0,32,0,0,0,0
09-50-05,0,0,32,0,0,0,0,0,0,0,0
09-50-15,0,0,32,0,0,0,0,0,0,0,0
09-50-25,0,0,32,0,0,0,0,0,0,0,0
09-50-35,0,0,29,0,0,0,0,0,0,0,0
09-50-55,0,0,34,0,0,0,0,0,0,0,0
09-51-05,0,0,31,0,0,0,0,0,0,0,0
09-51-15,0,0,30,0,0,0,0,0,0,0,0
09-51-25,0,0,32,0,0,0,0,0,0,0,0
09-51-35,0,0,34,0,0,0,0,0,0,0,0
09-51-45,0,0,33,0,0,0,0,0,0,0,0
09-51-55,0,0,34,0,0,0,0,0,0,0,0
09-52-05,0,0,31,30,0,0,0,0,0,0,0
09-52-15,0,0,31,0,0,0,0,0,0,0,0
09-52-25,0,0,31,0,0,0,0,0,0,0,0
09-52-35,0,0,31,0,0,0,0,0,0,0,0
09-52-45,0,0,30,0,0,0,0,0,0,0,0
09-52-55,0,0,33,0,0,0,31,0,0,0,0
09-53-05,0,0,34,0,0,0,0,0,0,0,0
09-53-15,0,0,32,0,0,0,0,0,0,0,0
09-53-25,0,0,32,0,0,0,0,0,0,0,0
09-53-35,0,0,33,0,0,0,0,0,0,0,0
09-53-45,0,0,35,0,0,0,0,0,0,0,0
09-53-55,0,0,33,0,0,0,0,0,0,0,0
09-54-05,0,0,32,0,0,0,0,0,0,0,0
09-54-15,0,0,34,0,0,0,0,0,0,0,0
09-54-25,0,0,34,36,0,0,0,0,0,0,0
09-54-35,0,0,32,0,0,0,0,0,0,0,0
09-54-45,0,0,34,0,0,0,0,0,0,0,0
09-54-55,0,0,33,0,0,0,0,0,0,0,0
09-55-05,0,0,34,34,0,0,0,0,0,0,0
09-55-15,0,0,33,0,0,0,0,0,0,0,0
09-55-25,0,0,33,33,0,0,0,0,0,0,0
09-55-35,0,0,33,0,0,0,0,0,0,0,0
09-55-45,0,0,31,31,0,0,0,0,0,0,0
09-55-55,0,0,30,0,0,0,0,0,0,0,0
09-56-05,0,0,33,40,0,0,0,0,0,0,0
09-56-15,0,0,31,0,0,0,0,0,0,0,0
09-56-25,0,0,30,0,0,0,0,0,0,0,0
09-56-35,0,0,32,0,0,0,0,0,0,0,0
09-56-45,0,0,32,0,0,0,0,0,0,0,0
09-56-55,0,30,34,0,0,0,0,0,0,0,0
09-57-05,0,33,0,0,0,0,0,0,0,0,0
09-57-35,0,0,0,32,0,0,0,0,0,0,0
09-57-55,0,0,0,0,0,0,0,0,0,0,0
09-58-05,0,0,34,33,0,0,0,0,0,0,0
09-58-15,0,0,35,0,0,0,0,0,0,0,0
09-58-25,0,0,34,31,0,0,0,0,0,0,0
09-58-35,0,0,30,0,0,0,32,0,0,0,0
10-00-15,0,0,0,34,0,0,0,0,0,0,0
10-00-55,0,0,0,0,0,0,0,0,0,0,0
10-01-05,0,0,0,0,0,0,0,0,0,0,0
10-01-15,0,0,0,0,0,0,0,0,0,0,0
10-01-25,0,0,0,0,0,0,0,0,0,0,0
10-01-35,0,0,0,0,0,0,0,0,0,0,0
10-01-45,0,0,0,0,0,0,0,0,0,0,0
10-01-55,0,0,0,0,0,0,0,0,0,0,0
10-02-05,0,0,0,0,0,0,0,0,0,0,0
10-02-15,0,0,0,0,0,0,0,0,0,0,0
10-02-25,0,0,0,33,0,0,0,0,0,0,0
10-02-35,0,0,0,0,0,0,0,0,0,0,0
10-02-45,0,0,0,30,0,0,0,31,0,0,0
10-02-55,0,0,0,0,0,0,0,30,0,0,0
10-03-15,0,0,0,33,0,0,0,0,0,0,0
10-03-25,0,0,0,31,0,0,0,0,0,0,0
10-03-45,0,0,0,31,0,0,0,0,0,0,0
10-04-15,0,0,0,32,0,0,0,0,0,0,0
10-04-25,0,0,0,32,0,0,0,0,0,0,0
10-05-05,0,0,0,0,0,0,29,0,0,0,0
10-05-25,0,0,0,0,0,0,33,0,0,0,0
10-06-15,0,0,30,0,0,0,0,0,0,0,0
10-06-45,0,0,0,0,0,0,0,0,0,0,0
10-07-05,0,0,33,0,0,0,0,0,0,0,0
10-07-15,0,0,31,34,0,0,0,0,0,0,0
10-07-45,0,0,0,0,0,0,0,31,0,0,0
10-08-25,0,31,39,36,0,0,0,0,0,0,0
10-09-05,0,0,0,0,30,0,0,0,0,0,0
10-09-15,0,0,0,0,29,0,0,0,0,0,0
10-09-25,0,0,33,40,32,0,0,0,30,0,0
10-09-35,0,0,33,39,0,0,0,0,30,0,0
10-09-45,0,0,31,0,0,0,0,0,0,0,0
10-09-55,0,0,33,0,0,0,0,0,0,0,0
10-10-05,0,0,0,0,34,0,0,0,0,0,0
10-10-25,0,0,0,0,36,0,0,0,37,0,0
10-10-45,0,0,0,35,0,0,0,35,0,0,0
10-10-55,0,0,0,0,32,0,0,0,36,0,0
10-11-05,0,0,0,0,0,0,0,0,30,0,0
10-11-25,0,0,0,0,32,0,0,0,0,0,0
10-11-35,0,0,0,0,32,0,0,0,0,0,0
10-11-45,0,0,0,0,38,0,33,0,0,0,0
10-11-55,0,0,0,0,0,0,0,0,31,0,0
10-12-05,0,0,0,0,33,0,30,0,0,0,0
10-12-15,0,0,0,0,41,0,0,0,0,0,0
10-12-35,0,0,0,0,0,0,0,0,45,0,0
10-12-55,0,0,0,0,33,0,0,0,35,0,29
10-13-05,0,0,0,0,30,0,0,0,0,0,0
10-13-15,0,0,0,0,34,0,0,0,30,0,0
10-13-25,0,0,0,0,34,0,0,0,0,0,0
10-13-35,0,0,0,0,33,0,0,0,0,0,0
10-13-45,0,0,0,0,33,0,0,0,0,0,0
10-13-55,0,0,0,0,37,0,0,0,0,0,0
10-14-05,0,0,0,0,33,0,0,0,0,0,0
10-14-15,0,0,0,0,35,0,0,0,0,0,0
10-14-25,0,0,0,0,34,0,0,0,0,0,0
10-14-35,0,0,0,0,35,0,0,0,0,0,31
10-14-45,0,0,0,0,39,0,0,0,0,31,31
10-14-55,0,0,0,0,40,0,0,0,0,0,0
10-15-15,0,0,0,0,0,0,0,0,0,0,33
10-15-25,0,0,0,0,0,0,0,0,33,0,0
10-15-45,0,0,0,0,0,0,0,0,0,0,29
10-15-55,0,0,0,0,0,0,30,0,0,0,30
10-16-05,0,0,0,0,0,0,31,0,0,0,0
10-16-15,0,0,0,0,0,0,33,0,0,30,0
10-16-25,0,0,0,0,0,0,0,0,32,0,0
10-16-35,0,31,0,0,0,0,0,0,0,0,0
10-16-45,0,0,0,0,40,0,0,0,0,31,0
10-16-55,0,0,0,0,31,0,0,0,33,0,0
10-17-15,0,0,0,0,32,0,0,0,0,36,0
10-17-35,0,0,0,0,0,0,0,0,0,0,32
10-17-55,0,0,0,0,0,0,32,0,0,0,0
10-18-25,0,0,0,0,0,0,35,0,0,0,0
10-18-35,0,0,0,0,0,0,35,0,0,0,0
10-18-45,0,0,0,0,0,0,0,0,30,0,0
10-18-55,0,0,0,0,0,0,0,0,0,0,29
10-19-05,0,0,0,0,0,0,0,0,0,0,30
10-19-45,0,0,0,0,0,0,32,0,0,0,0
10-19-55,31,0,0,0,0,0,0,0,0,0,0
10-21-15,0,0,0,0,0,0,0,0,0,0,37
10-21-25,0,0,0,0,0,0,0,0,0,0,34
10-22-05,0,0,0,0,0,0,0,0,0,0,33
10-22-15,0,0,0,0,0,0,0,0,0,0,36
10-22-25,0,0,0,0,0,0,0,0,0,30,0
10-22-35,0,0,0,0,0,0,0,0,0,33,0
10-22-45,0,0,0,0,0,0,0,0,37,32,0
10-22-55,0,0,0,0,0,0,0,0,38,0,0
10-23-25,0,0,0,0,0,0,0,0,0,0,41
10-23-45,0,0,0,0,0,0,0,0,30,0,0
10-24-05,0,0,0,0,0,0,0,0,0,0,35
10-24-15,0,0,0,0,0,0,0,0,0,30,0
10-24-25,0,0,0,0,0,0,0,0,0,0,34
10-24-55,0,0,0,0,0,0,0,0,37,0,0
10-25-35,0,0,0,0,0,0,39,0,0,0,0
10-25-45,0,0,0,0,35,0,30,0,0,0,0
10-25-55,0,0,0,0,36,0,0,0,30,0,0
10-26-05,0,0,0,34,31,0,0,0,0,0,39
10-26-15,0,0,0,0,0,0,0,0,0,0,0
10-26-25,0,0,0,0,35,0,0,0,0,0,0
10-26-35,0,0,0,31,0,0,0,0,0,0,0
10-26-45,0,0,0,0,0,0,0,0,0,34,0
10-26-55,0,0,0,0,36,0,0,0,0,0,0
10-27-05,0,0,0,0,0,0,0,0,0,0,0
10-27-15,0,0,31,38,36,0,0,0,0,0,0
10-27-25,0,0,34,30,30,0,0,0,0,0,0
10-27-35,0,0,32,0,0,0,0,0,0,0,0
10-27-45,0,0,32,0,0,0,0,0,0,0,0
10-27-55,0,0,30,0,31,0,0,0,0,32,0
10-28-05,0,0,0,0,29,0,0,0,0,0,0
10-28-15,0,0,31,0,31,0,0,0,0,0,0
10-28-25,0,0,31,0,32,0,0,0,0,0,32
10-28-35,0,0,0,0,35,0,0,0,0,0,0
10-28-45,0,0,0,0,33,0,0,0,0,31,0
10-28-55,0,0,0,0,0,0,0,0,0,30,0
10-29-05,0,0,33,31,0,0,0,0,0,29,0
10-29-15,0,0,0,0,30,0,0,0,0,0,36
10-29-25,0,0,31,0,0,0,0,0,0,0,0
10-29-35,0,0,32,0,0,0,0,0,0,0,0
10-29-45,0,0,35,0,0,0,0,0,0,0,0
10-29-55,0,0,31,32,0,0,0,0,0,0,0
10-30-05,0,0,31,0,30,0,0,0,0,0,0
10-30-15,0,0,35,0,33,0,0,0,0,0,0
10-30-25,0,0,35,31,32,0,0,0,0,0,0
10-30-55,0,0,30,0,33,0,0,0,0,0,0
10-31-05,0,0,33,30,0,0,0,0,0,0,0
10-31-15,0,0,0,0,0,0,0,0,0,0,0
10-31-25,0,0,0,0,32,0,0,0,0,0,0
10-31-35,0,0,0,0,0,0,0,0,0,0,31
10-31-45,0,0,0,0,31,0,0,0,0,0,0
10-31-55,0,0,0,0,33,0,0,0,0,0,0
10-32-05,0,0,0,0,30,0,0,0,0,33,36
10-32-15,0,0,0,0,0,0,0,0,0,0,32
10-32-25,0,0,0,0,30,0,0,0,0,0,0
10-32-35,0,0,0,0,38,0,0,0,0,0,48
10-32-45,0,0,0,0,35,0,0,0,0,0,50
10-32-55,0,0,0,0,30,0,0,0,0,35,32
10-33-05,0,0,0,0,0,0,0,0,0,31,0
10-33-15,0,0,0,0,32,0,0,0,0,0,0
10-33-25,0,0,0,0,0,0,0,0,0,33,35
10-33-35,0,0,0,0,33,0,0,0,0,33,0
10-33-45,0,0,43,45,0,0,0,0,0,0,0
10-33-55,0,0,34,37,33,0,0,0,0,0,31
10-34-55,0,0,0,0,0,0,0,0,0,31,0
10-35-45,0,0,0,0,0,0,0,0,0,33,0
10-36-05,0,0,0,0,0,0,0,0,0,30,0
10-36-15,0,0,30,0,30,0,0,0,0,0,0
10-36-35,0,0,31,0,0,0,0,0,0,0,0
10-36-45,0,0,0,0,0,0,0,0,0,29,0
10-36-55,0,0,0,0,0,0,0,0,0,0,0
10-37-15,0,0,0,0,31,0,0,0,0,0,0
10-37-35,0,0,0,0,0,0,0,0,0,0,0
10-37-45,0,0,0,0,0,0,0,0,0,0,0
10-37-55,0,0,0,0,0,0,0,0,0,0,0
10-38-05,0,0,0,0,0,0,0,0,0,0,0
10-38-15,0,0,0,0,0,0,0,0,0,0,0
10-38-25,0,0,30,0,0,0,0,0,0,0,0
10-38-35,0,0,0,0,0,0,0,0,0,30,0
10-38-45,0,0,0,0,0,0,0,0,0,0,0
10-38-55,0,0,0,0,0,0,0,0,0,32,0
10-39-25,0,0,0,0,0,0,0,0,0,0,0
10-40-15,0,0,0,0,0,0,0,0,0,30,0
10-40-25,0,0,0,0,0,0,0,0,0,32,0
10-40-35,0,0,0,0,0,0,0,0,0,32,0
10-41-05,0,0,31,0,0,0,0,0,0,0,0
10-41-25,0,0,0,0,0,0,0,0,0,0,38
10-41-35,0,0,34,0,0,0,0,0,0,0,38
10-41-45,0,0,38,30,0,0,0,0,0,0,36
10-41-55,0,31,0,0,0,0,0,0,0,35,47
10-42-05,0,34,42,0,0,0,0,0,0,0,38
10-42-35,0,0,31,0,0,0,0,0,0,0,0
10-42-45,0,0,0,0,0,0,0,0,0,0,36
10-42-55,0,0,0,0,0,0,0,0,0,0,32
10-43-05,0,0,0,0,0,0,0,0,0,0,39
