date,Uriah,Veylan,Sofi,Neve,Elliot,Dash,Dario,Eleanor,Bodhi,Mary,Erin
11-28-05,0,0,0,0,0,0,30,0,0,0,0
11-30-05,0,0,0,0,0,0,30,0,0,0,0
11-31-05,0,0,0,0,0,0,34,0,0,0,0
11-32-05,0,0,0,0,0,0,30,0,0,0,0
11-33-05,0,0,0,39,32,0,29,0,0,31,37
11-34-05,0,0,0,30,0,0,0,0,0,0,0
11-35-05,0,0,35,0,0,0,0,0,0,0,0
11-37-45,0,30,0,0,0,0,0,0,0,0,0
11-41-35,0,29,0,0,0,0,0,0,0,0,0
11-42-25,0,30,0,0,0,0,0,0,0,0,0
11-45-25,0,0,0,0,0,0,36,0,0,0,0
11-46-05,0,0,0,0,0,0,0,0,0,0,32
11-49-45,0,0,0,0,0,0,35,0,0,0,0
11-50-05,0,0,37,0,0,0,0,0,0,0,0
11-51-05,0,0,0,0,0,0,34,0,0,0,0
11-52-05,0,0,33,0,0,0,42,0,0,0,0
11-53-05,0,0,0,0,0,0,31,0,0,0,0
11-54-05,0,0,0,0,33,0,0,0,0,0,0
11-55-05,0,0,30,41,31,0,45,0,0,0,0
11-56-05,0,0,35,0,0,0,0,0,0,0,0
11-57-05,0,0,0,0,0,0,32,0,0,0,0
11-58-05,0,43,49,0,0,0,33,0,0,0,0
11-59-05,0,29,34,0,0,0,33,0,0,0,0
12-00-05,0,0,35,0,0,0,31,0,0,0,34
12-01-05,0,0,41,0,0,0,0,0,0,0,0
12-02-05,0,0,42,0,35,0,0,0,0,0,0
12-03-15,0,0,31,0,0,0,0,0,0,0,0
12-04-05,0,0,37,0,0,0,0,0,0,0,0
12-05-05,0,0,48,0,0,0,0,0,0,0,0
12-06-05,0,0,51,0,0,0,0,0,0,0,0
12-07-05,0,0,48,0,0,0,0,0,0,0,0
12-08-05,0,0,49,0,0,0,0,0,0,0,0
12-09-05,0,0,34,0,0,0,0,0,0,0,30
12-10-05,0,0,36,0,0,0,0,0,0,0,32
12-11-05,0,0,41,0,0,0,0,0,0,0,30
12-12-05,0,0,52,0,0,0,0,0,0,0,34
12-13-05,0,0,48,0,0,0,0,0,0,0,0
12-14-05,0,0,33,0,0,0,0,0,0,0,0
12-15-05,0,0,32,0,0,0,0,0,0,0,0
12-16-25,0,0,31,0,0,0,0,0,0,0,0
12-17-05,0,0,39,0,0,0,0,0,0,0,0
12-18-05,0,0,32,0,0,0,0,0,0,0,0
12-19-05,0,0,34,0,0,0,0,0,0,0,0
12-20-05,0,0,37,0,0,0,32,0,0,0,0
12-21-05,0,0,40,0,0,0,32,0,0,0,0
12-22-05,0,0,33,0,0,0,0,0,0,0,0
12-23-05,0,0,33,0,0,0,34,0,0,0,0
12-24-05,0,0,32,0,0,0,0,0,0,0,0
12-25-05,0,0,38,0,0,0,42,0,0,0,33
12-26-05,0,0,36,0,0,0,0,0,0,0,0
12-27-05,0,0,31,46,33,0,0,0,0,0,0
12-28-05,0,0,31,0,0,0,0,0,0,0,0
12-29-05,0,0,0,0,0,0,31,0,0,0,0
12-30-05,0,0,34,36,0,0,0,0,0,0,0
12-31-05,0,0,31,29,30,0,0,0,0,0,0
12-32-15,0,0,30,0,0,0,29,0,0,0,33
12-33-25,0,0,0,32,0,0,0,0,0,0,0
12-34-15,0,0,31,36,0,0,0,0,0,0,35
12-35-05,0,0,32,0,32,0,34,0,0,0,37
12-36-05,0,0,34,0,0,0,32,0,0,0,32
12-37-05,0,0,33,0,32,0,32,0,0,0,0
12-38-05,0,47,0,43,33,0,45,0,30,0,0
12-39-05,0,0,52,0,0,0,35,0,0,0,0
12-40-05,0,32,32,38,34,0,39,0,0,0,0
12-41-05,0,39,34,35,34,0,40,0,0,0,0
12-42-05,0,32,35,32,32,0,38,0,0,0,0
12-43-05,0,0,30,0,0,0,33,0,0,0,0
12-44-05,0,0,34,0,30,0,33,0,0,0,0
12-45-05,0,50,40,48,40,0,47,0,30,0,0
12-46-05,0,50,41,49,38,0,48,0,31,0,0
12-47-05,0,51,40,49,39,0,46,0,31,0,0
12-48-05,0,51,37,50,41,0,46,0,32,0,0
12-49-05,0,51,42,49,39,0,45,0,32,0,0
12-50-05,0,53,47,50,40,0,46,0,30,0,0
12-51-05,0,51,45,49,41,0,48,0,32,0,0
12-52-05,0,51,43,49,42,0,46,0,32,0,0
12-53-05,0,52,44,49,41,0,45,0,33,0,0
12-54-05,0,51,44,49,40,0,45,0,32,0,0
12-55-05,0,52,45,48,41,0,45,0,33,0,0
12-56-05,0,51,43,48,41,0,45,0,33,0,0
12-57-05,0,51,45,49,41,0,45,0,32,0,0
12-58-05,0,52,44,49,41,0,45,0,33,0,0
12-59-05,0,51,44,48,40,0,45,0,33,0,0
13-00-05,0,52,42,48,41,0,45,0,32,0,0
13-01-05,0,51,43,49,42,0,46,0,33,0,0
13-02-05,0,52,44,49,41,0,45,0,33,0,0
13-03-05,0,51,45,49,41,0,45,0,33,0,0
13-04-05,0,51,44,48,41,0,45,0,33,0,0
13-05-05,0,51,45,48,40,0,45,0,32,0,0
13-06-05,0,52,45,49,41,0,45,0,33,0,0
13-07-05,0,51,45,49,41,0,45,0,32,0,0
13-08-05,0,51,45,49,41,0,45,0,32,0,0
13-09-05,0,52,45,48,41,0,45,0,32,0,0
13-10-05,0,51,45,48,41,0,45,0,33,0,0
13-11-05,0,51,45,47,41,0,45,0,33,0,0
13-12-05,0,51,44,49,41,0,45,0,33,0,0
13-13-05,0,52,44,49,41,0,45,0,33,0,0
13-14-05,0,51,43,49,42,0,45,0,33,0,0
13-15-05,0,52,44,48,42,0,45,0,33,0,0
13-16-05,0,53,45,49,40,0,48,0,0,0,0
