date,Uriah,Veylan,Sofi,Neve,Elliot,Dash,Dario,Eleanor,Bodhi,Mary,Erin
12-09-05,0,0,0,0,0,0,0,0,0,0,0
12-10-05,0,0,0,0,0,0,0,0,32,0,0
12-11-05,0,0,0,0,0,0,0,0,33,0,0
12-12-25,0,0,0,0,0,0,0,0,0,0,0
12-13-05,0,0,0,0,32,0,0,0,0,0,0
12-14-15,0,0,0,0,0,0,32,0,33,0,0
12-15-15,0,0,0,0,0,0,0,0,0,0,0
12-16-05,0,0,0,0,0,0,32,0,32,0,0
12-17-05,0,0,0,0,0,0,32,0,32,0,0
12-18-25,0,0,0,0,0,0,32,0,33,0,0
12-19-15,0,0,0,0,0,0,32,0,32,0,0
12-20-35,0,0,0,0,0,0,0,0,32,0,0
12-21-05,0,0,0,0,0,0,0,0,33,0,0
12-22-05,0,0,0,0,0,0,33,0,33,0,0
12-23-05,0,0,0,0,0,0,33,0,32,0,0
12-24-05,0,0,0,0,0,0,0,0,32,0,0
12-25-05,0,0,0,0,0,0,0,0,33,0,0
12-26-05,0,0,0,0,0,0,33,0,32,0,0
12-27-05,0,0,0,0,0,0,33,0,32,0,0
12-28-05,0,0,0,0,0,0,0,0,34,0,0
12-29-05,0,0,0,0,0,0,0,0,0,0,0
12-30-05,0,0,0,0,0,0,37,0,32,0,0
12-31-05,0,0,0,0,0,0,33,0,32,0,0
12-32-05,0,0,0,0,0,0,0,0,33,0,0
12-33-05,0,0,0,0,0,0,32,0,36,0,34
12-34-05,0,0,0,0,0,0,33,0,33,0,0
12-35-05,0,0,0,0,0,0,42,0,33,0,0
12-36-05,0,0,0,0,0,0,42,0,32,0,0
12-37-05,0,0,0,0,0,0,41,0,34,0,0
12-38-05,0,0,0,0,0,0,35,0,32,0,0
12-39-05,0,0,0,0,0,0,36,0,45,0,0
12-40-05,0,33,0,0,0,0,0,0,0,48,36
12-41-05,0,45,0,0,0,0,59,0,41,0,0
12-42-05,0,53,0,0,32,0,60,0,38,0,0
12-43-05,0,52,0,0,32,0,56,0,33,32,33
12-44-05,0,52,0,0,32,0,56,0,33,32,0
12-45-05,0,52,0,0,0,0,56,0,33,0,0
12-46-05,0,52,0,0,0,0,56,0,32,0,32
12-47-05,0,52,0,0,0,0,57,0,47,0,0
12-48-05,0,52,0,0,0,0,58,0,42,33,32
12-49-05,0,52,0,0,0,0,57,0,57,47,0
12-50-05,0,48,0,0,0,0,57,0,58,45,0
12-51-05,0,48,0,0,0,0,56,0,47,56,0
12-52-05,0,49,0,0,35,0,56,0,39,56,0
12-53-05,0,50,0,0,37,0,53,0,33,53,0
12-54-05,0,50,0,0,63,0,53,0,33,53,0
12-55-05,0,50,0,0,63,0,54,0,46,53,35
12-56-05,0,48,0,0,63,0,57,0,48,51,35
12-57-05,0,48,0,0,64,0,57,0,32,52,0
12-58-05,0,49,0,0,64,0,56,0,38,53,0
12-59-05,0,51,0,0,64,0,57,0,56,52,0
