date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dario,Eleanor,Bodhi,Mary,Erin
11-15-35,30,0,0,0,0,0,0,0,0,0,0
11-16-05,31,0,32,0,0,0,0,0,0,0,0
11-17-05,0,0,31,0,0,0,0,0,0,0,0
11-18-05,0,32,34,0,0,0,0,0,0,0,0
11-19-25,30,0,0,0,0,0,0,0,0,0,0
11-20-05,31,0,0,0,0,0,0,0,0,0,0
11-21-35,39,31,0,0,0,0,0,0,0,0,0
11-22-05,30,0,31,0,0,0,0,0,0,0,0
11-26-15,30,0,0,0,31,0,0,0,0,0,0
11-27-05,30,30,30,0,32,0,0,0,0,0,0
11-28-05,0,31,0,0,32,0,0,0,0,0,0
11-29-05,31,0,0,0,31,0,0,0,0,0,0
11-30-05,30,0,0,0,0,0,0,0,0,0,0
11-31-05,30,0,0,0,33,0,0,0,0,0,0
11-32-05,31,34,30,0,37,0,0,0,0,0,0
11-33-05,0,31,32,0,31,0,0,0,0,0,0
11-34-05,33,33,30,0,34,0,0,0,0,0,0
11-35-05,31,31,0,0,35,0,0,0,0,0,0
11-36-05,31,31,30,0,31,0,0,0,0,0,0
11-37-05,36,0,0,0,30,0,0,0,0,0,0
11-38-05,0,0,0,0,31,0,0,0,0,0,0
11-39-15,0,0,0,0,30,0,0,0,0,0,0
11-40-15,30,31,33,0,37,0,0,0,0,0,0
11-41-05,0,0,30,0,31,0,0,0,0,0,0
11-42-05,0,32,38,0,33,0,0,0,0,0,0
11-43-25,0,31,0,0,30,0,0,0,0,0,0
11-44-05,33,0,0,0,0,0,0,0,0,0,0
11-45-05,0,30,0,0,30,0,0,0,0,0,0
11-46-15,0,0,0,0,31,0,0,0,0,0,0
11-47-05,0,0,36,0,30,0,0,0,0,0,0
11-48-05,0,0,30,0,30,0,0,0,0,0,0
11-49-05,0,0,35,0,0,0,0,0,0,0,0
11-50-05,0,31,31,0,33,0,0,0,0,0,0
11-51-05,0,30,34,0,30,0,0,0,0,0,0
11-52-05,0,0,33,0,39,0,0,0,0,0,0
11-53-05,0,0,0,0,33,0,0,0,0,0,0
11-54-05,31,0,0,0,32,0,0,0,0,0,0
11-55-05,32,0,31,0,33,0,0,0,0,0,0
11-56-05,0,0,0,0,30,0,0,0,0,0,0
11-57-05,0,0,0,0,36,0,0,0,0,0,0
11-58-05,30,0,0,0,33,0,0,0,0,0,0
11-59-05,0,0,30,0,36,0,0,0,0,0,0
12-00-05,0,0,30,0,38,0,0,0,0,0,0
12-01-05,31,38,0,0,35,0,0,0,0,0,0
12-02-05,0,31,0,0,0,0,0,0,0,0,0
12-03-05,0,33,0,0,32,0,0,0,0,0,0
12-04-05,0,0,32,0,0,0,0,0,0,0,0
12-05-05,0,31,0,0,0,0,0,0,0,0,0
12-06-05,0,30,0,0,31,0,0,0,0,0,0
12-07-05,0,0,0,0,31,0,0,0,0,0,0
12-08-05,0,0,0,0,32,0,0,0,0,0,0
12-09-05,0,0,0,0,31,0,0,0,0,0,0
12-10-05,0,0,0,0,31,0,0,0,0,0,0
12-11-05,0,0,0,0,30,0,0,0,0,0,0
12-12-05,0,0,0,0,30,0,0,0,0,0,0
12-13-35,0,32,0,0,0,0,0,0,0,0,0
12-14-05,0,0,0,0,30,0,0,0,0,0,0
12-15-05,0,32,0,0,30,0,0,0,0,0,0
12-16-25,0,32,0,0,32,0,0,0,0,0,0
12-17-05,0,0,0,0,32,0,0,0,0,0,0
12-18-05,0,32,0,0,32,0,0,0,0,0,0
12-19-05,0,30,0,0,33,0,0,0,0,0,0
12-20-05,0,31,0,0,32,0,0,0,0,0,0
12-21-05,0,0,0,0,34,0,0,0,0,0,0
12-22-05,0,0,0,0,30,0,0,0,0,0,0
12-23-05,0,32,0,0,31,0,0,0,0,0,0
12-24-05,0,30,0,0,31,0,0,0,0,0,0
12-25-05,0,31,0,0,34,0,0,0,0,0,0
12-26-05,0,31,0,0,35,0,0,0,0,0,0
12-27-05,0,0,0,0,30,0,0,0,0,0,0
12-28-05,0,0,0,0,34,0,0,0,0,0,0
12-29-05,0,30,0,0,31,0,0,0,0,0,0
12-30-05,0,0,0,0,30,0,0,0,0,0,0
12-31-05,0,0,0,0,30,0,0,0,0,0,0
12-32-05,0,0,0,0,34,0,0,0,0,0,0
12-33-05,0,0,0,0,31,0,0,0,0,0,0
12-34-05,0,0,0,0,35,0,0,0,0,0,0
12-35-05,0,0,0,0,32,0,0,0,0,0,0
12-36-05,0,34,0,0,31,0,0,0,0,0,0
12-37-05,0,0,0,0,30,0,0,0,0,0,0
12-38-05,0,30,0,0,39,0,0,0,0,0,0
12-39-05,0,0,0,0,39,0,0,0,0,0,0
12-40-05,0,0,0,0,31,0,0,0,0,0,0
12-41-15,0,0,0,0,30,0,0,0,0,0,0
12-42-05,0,0,0,0,32,0,0,0,0,0,0
12-43-05,0,0,0,0,30,0,0,0,0,0,0
12-44-05,0,0,0,0,57,0,0,0,0,0,0
12-45-05,0,0,0,0,56,0,0,0,0,0,0
12-46-05,0,30,30,0,57,0,0,0,0,0,0
12-47-05,0,31,36,0,57,0,0,0,0,0,0
12-48-05,0,33,35,0,57,0,0,0,0,0,0
12-49-05,0,0,40,0,55,0,0,0,0,0,0
12-50-05,0,0,35,0,55,0,0,0,0,0,0
12-51-05,0,0,38,0,56,0,0,0,0,0,0
12-52-05,0,30,52,0,57,0,0,0,0,0,0
12-53-05,0,35,52,0,56,0,0,0,0,0,0
12-54-05,0,40,48,0,57,0,0,0,0,0,0
12-55-05,0,40,47,0,57,0,0,0,0,0,0
12-56-05,0,40,48,0,56,0,0,0,0,0,0
12-57-05,0,42,48,0,56,0,0,0,0,0,0
12-58-05,0,42,48,0,57,0,0,0,0,0,0
12-59-05,0,42,48,0,57,0,0,0,0,0,0
13-00-05,0,42,48,0,57,0,0,0,0,0,0
13-01-05,0,41,50,0,57,0,0,0,0,0,0
13-02-05,0,43,48,0,55,0,0,0,0,0,0
13-03-05,0,41,48,0,55,0,0,0,0,0,0
13-04-05,0,41,48,0,55,0,0,0,0,0,0
13-05-05,0,41,48,0,55,0,0,0,0,0,0
13-06-05,0,41,48,0,55,0,0,0,0,0,0
13-07-05,0,41,48,0,55,0,0,0,0,0,0
13-08-05,0,41,48,0,55,0,0,0,0,0,0
13-09-05,0,41,48,0,55,0,0,0,0,0,0
13-10-05,0,41,48,0,55,0,0,0,0,0,0
13-11-05,0,41,48,0,55,0,0,0,0,0,0
13-12-05,0,41,48,0,55,0,0,0,0,0,0
13-13-05,0,41,48,0,55,0,0,0,0,0,0
13-14-05,0,41,48,0,55,0,0,0,0,0,0
13-15-05,0,40,48,0,55,0,0,0,0,0,0
13-16-05,0,41,48,0,55,0,0,0,0,0,0
13-17-05,0,41,48,0,55,0,0,0,0,0,0
13-18-05,0,41,48,0,55,0,0,0,0,0,0
13-19-05,0,41,48,0,55,0,0,0,0,0,0
13-20-05,0,40,48,0,55,0,0,0,0,0,0
13-21-05,0,38,49,0,55,0,0,0,0,0,0
13-22-05,0,38,38,0,55,0,0,0,0,0,0
13-23-05,0,40,30,0,54,0,0,0,0,0,0
13-24-05,0,41,0,0,54,0,0,0,0,0,0
13-25-05,0,42,0,0,60,0,0,0,0,0,0
13-26-05,0,40,0,0,61,0,0,0,0,0,0
13-27-05,0,47,0,0,53,0,0,0,0,0,0
13-28-05,0,50,0,0,53,0,0,0,0,0,0
13-29-05,0,50,0,0,52,0,0,0,0,0,0
13-30-05,0,50,0,0,52,0,0,0,0,0,0
13-31-05,0,49,0,0,52,0,0,0,0,0,0
13-32-05,0,49,0,0,52,0,0,0,0,0,0
13-33-05,0,49,0,0,52,0,0,0,0,0,0
13-34-05,0,49,0,0,53,0,0,0,0,0,0
13-35-05,0,50,0,0,52,0,0,0,0,0,0
13-36-05,0,49,0,0,52,0,0,0,0,0,0
13-37-05,0,49,0,0,52,0,0,0,0,0,0
13-38-05,0,49,0,0,52,0,0,0,0,0,0
13-39-05,0,49,31,0,52,0,0,0,0,0,0
13-40-05,0,49,0,0,52,0,0,0,0,0,0
13-41-05,0,49,0,0,52,0,0,0,0,0,0
13-42-05,0,50,30,0,52,0,0,0,0,0,0
13-43-05,0,48,31,0,52,0,0,0,0,0,0
13-44-05,0,49,36,0,51,0,0,0,0,0,0
13-45-05,0,48,0,0,51,0,0,0,0,0,0
13-46-05,0,48,30,0,51,0,0,0,0,0,0
13-47-05,0,48,31,0,51,0,0,0,0,0,0
13-48-05,0,48,39,0,52,0,0,0,0,0,0
13-49-05,0,48,36,0,52,0,0,0,0,0,0
13-50-05,0,48,30,0,52,0,0,0,0,0,0
13-51-05,0,48,38,0,53,0,0,0,0,0,0
13-52-05,0,47,43,0,53,0,0,0,0,0,0
13-53-05,0,47,32,0,52,0,0,0,0,0,0
13-54-05,0,0,0,0,51,0,0,0,0,0,0
13-55-05,0,0,0,0,51,0,0,0,0,0,0
13-56-05,0,0,0,0,51,0,0,0,0,0,0
13-57-05,0,0,0,0,51,0,0,0,0,0,0
13-58-05,0,0,0,0,52,0,0,0,0,0,0
13-59-05,0,0,0,0,51,0,0,0,0,0,0
14-00-05,0,0,0,0,51,0,0,0,0,0,0
14-01-05,0,0,0,0,51,0,0,0,0,0,0
14-02-05,0,0,31,0,51,0,0,0,0,0,0
14-03-05,0,0,42,0,51,0,0,0,0,0,0
14-04-05,0,0,32,0,51,0,0,0,0,0,0
14-05-05,0,0,30,0,51,0,0,0,0,0,0
14-06-05,0,0,34,0,51,0,0,0,0,0,0
14-07-05,0,0,0,0,51,0,0,0,0,0,0
14-08-05,0,0,0,0,51,0,0,0,0,0,0
14-09-05,0,0,30,0,51,0,0,0,0,0,0
14-10-05,0,0,0,0,51,0,0,0,0,0,0
14-11-05,0,0,0,0,50,0,0,0,0,0,0
14-12-05,0,0,0,0,51,0,0,0,0,0,0
14-13-05,0,0,0,0,51,0,0,0,0,0,0
14-14-05,0,0,0,0,51,0,0,0,0,0,0
14-15-05,0,0,30,0,51,0,0,0,0,0,0
14-16-05,0,0,0,0,51,0,0,0,0,0,0
14-17-05,0,0,34,0,50,0,0,0,0,0,0
14-18-05,0,0,0,0,50,0,0,0,0,0,0
14-19-05,0,0,0,0,51,0,0,0,0,0,0
14-20-05,0,0,0,0,50,0,0,0,0,0,0
14-21-05,0,0,0,0,49,0,0,0,0,0,0
14-22-05,0,0,0,0,50,0,0,0,0,0,0
14-23-05,0,0,0,0,51,0,0,0,0,0,0
14-24-05,0,0,0,0,50,0,0,0,0,0,0
14-25-05,0,0,0,0,50,0,0,0,0,0,0
14-26-05,0,0,0,0,50,0,0,0,0,0,0
14-27-05,0,0,0,0,51,0,0,0,0,0,0
