date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dario,Eleanor,Bodhi,Mary,Erin
09-18-05,49,48,50,67,64,46,0,59,0,46,0
09-18-15,49,47,50,66,64,46,0,59,0,49,0
09-18-25,49,47,50,66,64,47,0,59,0,47,0
09-18-35,50,47,49,67,64,47,0,59,0,49,0
09-18-45,49,47,50,67,64,46,0,59,0,48,0
09-18-55,48,47,50,67,64,46,0,59,0,47,0
09-19-05,49,46,51,66,64,46,0,59,0,48,0
09-19-15,50,47,49,67,64,47,0,59,0,48,0
09-19-25,49,46,50,67,64,47,0,59,0,48,0
09-19-35,52,46,49,66,62,48,0,57,0,47,0
09-19-45,51,46,51,65,60,44,0,58,0,50,0
09-19-55,49,49,52,66,60,48,0,57,0,51,0
09-20-05,48,46,50,66,61,49,0,57,0,48,0
09-20-15,47,42,51,67,58,45,0,56,0,46,0
09-20-25,50,45,51,66,58,42,0,57,0,48,0
09-20-35,49,47,48,66,55,49,0,57,0,49,0
09-20-45,43,38,43,49,45,40,0,54,0,35,0
09-20-55,34,40,42,37,39,39,0,45,0,39,0
09-21-05,34,42,40,37,36,40,0,45,0,40,0
09-21-15,34,42,44,38,38,39,0,47,0,42,0
09-21-25,37,39,39,35,43,36,0,45,0,42,0
09-21-35,36,34,39,36,39,38,0,41,0,35,0
09-21-45,35,40,36,41,38,39,0,41,0,35,0
09-21-55,0,0,31,0,0,30,0,0,0,0,0
09-22-05,32,35,38,42,37,38,0,36,0,31,0
09-22-15,36,34,35,35,35,36,0,32,0,39,0
09-22-25,32,31,33,33,32,33,0,33,0,32,0
09-22-35,33,31,34,32,36,31,0,34,0,35,0
09-22-45,34,32,34,35,36,35,0,35,0,35,0
09-22-55,32,31,32,36,36,31,0,35,0,32,0
09-23-05,37,33,32,31,33,36,0,31,0,30,0
09-23-15,31,33,34,34,33,33,0,33,0,30,0
09-23-25,32,32,33,33,31,31,0,32,0,36,0
09-23-35,33,34,33,33,34,36,0,33,0,32,0
09-23-45,32,37,35,34,38,38,0,36,0,30,0
09-23-55,33,31,31,31,31,0,0,33,0,30,0
09-24-05,32,32,31,33,34,30,0,35,0,31,0
09-24-15,32,31,34,34,36,33,0,32,0,31,0
09-24-25,32,0,34,34,31,34,0,30,0,30,0
09-24-35,0,0,31,0,31,0,0,0,0,32,0
09-24-45,32,32,34,33,32,32,0,32,0,33,0
09-24-55,32,32,32,31,35,35,0,33,0,35,0
09-25-05,31,32,35,30,35,37,0,31,0,31,0
09-25-15,33,32,33,36,34,35,0,32,0,32,0
09-25-25,34,32,34,33,33,32,0,32,0,35,0
09-25-35,33,32,37,33,34,33,0,31,0,33,0
09-25-45,35,31,32,0,31,32,0,31,0,31,0
09-25-55,33,31,35,30,32,0,0,31,0,31,0
09-26-05,30,30,31,31,31,30,0,31,0,30,0
09-26-15,0,0,31,0,0,0,0,0,0,0,0
09-26-55,0,30,31,0,30,30,0,0,0,31,0
09-27-05,0,0,30,0,30,0,0,0,0,0,0
09-27-15,30,0,30,0,0,30,0,0,0,0,0
09-27-25,30,0,0,0,0,30,0,0,0,0,0
09-27-35,0,0,31,32,30,30,0,0,0,0,0
09-27-45,0,0,30,31,0,30,0,30,0,31,0
09-27-55,0,0,0,0,0,0,0,0,0,30,0
09-28-05,0,0,30,31,0,31,0,31,0,0,0
09-28-15,0,0,31,31,0,30,0,33,0,30,0
09-28-25,0,31,30,30,0,30,0,31,0,0,0
09-28-35,33,0,31,30,0,31,0,34,0,30,0
09-28-45,30,0,31,0,0,30,0,32,0,32,0
09-28-55,32,0,31,0,0,30,0,43,0,0,0
09-29-05,30,0,0,0,0,0,0,39,0,0,0
09-29-15,0,0,0,0,0,0,0,31,0,0,0
09-29-25,0,0,0,0,0,0,0,38,0,0,0
09-29-35,0,0,0,0,0,0,0,33,0,30,0
09-29-45,30,30,31,30,30,30,0,31,0,0,0
09-29-55,0,30,31,30,31,30,0,0,0,30,0
09-30-05,0,0,0,0,0,0,0,32,0,30,0
09-30-15,0,0,30,30,30,30,0,34,0,0,0
09-30-55,0,0,0,0,0,0,0,32,0,31,0
09-31-05,0,0,0,30,31,0,0,31,0,0,0
09-31-15,0,0,31,30,30,0,0,0,0,0,0
09-31-25,0,0,0,0,31,0,0,35,0,0,0
09-31-35,0,0,30,0,31,0,0,0,0,0,0
09-31-45,0,0,0,0,30,0,0,30,0,0,0
09-31-55,0,0,0,0,30,0,0,0,0,0,0
09-32-05,0,0,0,30,31,0,0,31,0,0,0
09-32-15,0,0,30,30,30,0,0,42,0,32,0
09-32-25,0,0,0,0,0,0,0,32,0,0,0
09-32-35,0,0,0,0,30,0,0,0,0,0,0
09-32-45,0,0,0,0,30,0,0,31,0,33,0
09-33-05,0,0,0,0,0,0,0,31,0,31,0
09-33-25,0,0,0,0,0,0,0,32,0,0,0
09-33-55,0,0,0,0,0,0,0,32,0,30,0
09-34-05,30,0,30,0,30,0,0,30,0,0,0
09-34-15,30,0,0,31,0,30,0,44,0,33,0
09-34-25,0,0,31,31,31,0,0,34,0,32,0
09-34-35,30,0,0,32,31,0,0,35,0,32,0
09-34-45,0,0,0,0,0,0,0,31,0,0,0
09-35-05,31,0,0,0,0,0,0,0,0,0,0
09-35-15,32,0,0,0,0,0,0,34,0,31,0
09-35-45,0,0,0,0,0,0,0,0,0,31,0
09-36-05,0,0,0,0,0,0,0,0,0,30,0
09-36-15,0,0,0,0,0,30,0,0,0,33,0
09-36-45,0,0,30,0,30,0,0,0,0,0,0
09-37-05,0,0,30,0,0,0,0,0,0,31,0
09-37-15,31,0,30,0,30,31,0,0,0,31,0
09-37-25,30,0,31,30,0,31,0,0,0,0,0
09-37-35,0,0,32,31,31,33,0,0,0,32,0
09-37-45,0,0,30,0,0,0,0,0,0,30,0
09-37-55,30,0,31,31,30,31,0,0,0,31,0
09-38-05,0,30,0,0,0,0,0,0,0,0,0
09-38-15,32,0,33,32,32,32,0,0,0,0,0
09-38-35,32,37,32,31,34,31,0,0,0,34,0
09-38-45,0,0,31,30,31,31,0,0,0,0,0
09-38-55,30,0,37,33,31,33,0,0,0,32,0
09-39-05,0,30,31,31,30,30,0,0,0,0,0
09-39-15,0,30,30,0,0,0,0,0,0,31,0
09-40-15,0,36,30,0,31,0,0,0,0,0,0
09-40-25,31,30,33,30,31,0,0,0,0,33,0
09-40-35,0,33,30,30,0,0,0,0,0,0,0
09-40-45,0,31,30,31,31,0,0,0,0,0,0
09-40-55,0,0,30,30,0,0,0,0,0,0,0
09-41-05,0,0,31,0,0,0,0,0,0,0,0
09-41-15,30,31,0,0,31,0,0,0,0,0,0
09-41-25,0,30,31,0,0,0,0,0,0,0,0
09-41-35,0,30,31,0,0,0,0,0,0,30,0
09-41-45,0,33,0,0,30,0,0,0,0,0,0
09-43-05,0,0,30,0,0,0,0,0,0,0,0
09-43-15,0,0,31,0,30,0,0,0,0,0,0
09-43-25,0,0,31,0,0,0,0,0,0,32,0
09-43-35,0,0,30,0,0,0,0,0,0,35,0
09-43-45,0,0,30,0,0,0,0,0,0,31,0
09-43-55,0,30,33,0,34,0,0,0,0,33,0
09-44-05,0,0,34,0,33,0,0,0,0,32,0
09-44-15,0,36,33,0,0,0,0,0,0,31,0
09-44-25,0,0,31,0,32,0,0,0,0,32,0
09-44-35,0,0,0,0,30,0,0,0,0,31,0
09-44-45,0,0,30,0,0,0,0,0,0,0,0
09-44-55,0,0,0,0,0,0,0,0,0,31,0
09-45-05,0,0,0,0,0,0,0,0,0,31,0
09-45-15,0,0,0,0,0,0,0,0,0,31,0
09-45-25,0,0,0,0,30,0,0,0,0,31,0
09-45-55,0,34,0,0,0,0,0,0,0,31,0
09-46-05,0,31,30,0,0,0,0,0,0,33,0
09-46-15,0,30,31,0,30,0,0,0,0,32,0
09-46-25,30,32,31,0,0,0,0,0,0,0,0
09-46-35,0,30,30,0,0,0,0,0,0,0,0
09-46-45,0,31,0,0,0,0,0,0,0,0,0
09-46-55,0,32,30,0,0,0,0,0,0,0,0
09-47-05,0,32,31,0,0,0,0,0,0,0,0
09-47-15,0,34,30,0,0,0,0,0,0,0,0
09-47-25,0,39,32,0,0,0,0,0,0,0,0
09-47-35,35,0,33,0,31,0,0,0,0,37,0
09-47-45,0,36,30,0,0,0,0,0,0,0,0
09-47-55,0,40,32,0,0,0,0,0,0,0,0
09-48-05,0,34,46,0,31,0,0,0,0,0,0
09-48-15,0,31,67,0,30,0,0,0,0,30,0
09-48-25,0,30,34,0,30,0,0,0,0,0,0
09-48-35,0,0,30,0,0,0,0,0,0,0,0
09-49-15,0,50,0,0,33,0,0,0,0,0,0
09-49-25,0,31,0,0,0,0,0,0,0,0,0
09-49-35,0,40,0,0,0,0,0,0,0,0,0
09-49-45,0,39,0,0,0,0,0,0,0,0,0
09-49-55,0,40,0,0,0,0,0,0,0,0,0
09-50-05,0,30,0,0,0,0,0,0,0,0,0
09-50-15,0,31,0,0,0,0,0,0,0,0,0
09-50-25,0,32,32,0,0,0,0,0,0,0,0
09-50-35,30,36,32,0,0,0,0,0,0,0,0
09-50-45,0,0,33,0,0,0,0,0,0,0,0
09-50-55,30,0,32,0,0,0,0,0,0,32,0
09-51-05,32,0,31,0,0,0,0,0,0,45,0
09-51-15,32,0,31,0,0,0,0,0,0,42,0
09-51-25,33,0,32,0,0,0,0,0,0,38,0
09-51-35,31,0,31,0,0,0,0,0,0,36,0
09-51-45,30,0,30,0,0,0,0,0,0,32,0
09-51-55,0,30,31,0,0,0,0,0,0,0,0
09-52-05,30,32,33,0,0,0,0,0,0,32,0
09-52-15,0,33,31,0,0,0,0,0,0,0,0
09-52-25,0,33,0,0,0,0,0,0,0,0,0
09-52-45,0,31,31,0,0,0,0,0,0,30,0
09-52-55,0,0,31,0,0,0,0,0,0,0,0
09-53-05,0,0,30,0,0,0,0,0,0,31,0
09-53-15,0,0,0,0,0,0,0,0,0,30,0
09-53-25,30,0,0,0,0,0,0,0,0,32,0
09-53-35,32,0,30,0,0,0,0,0,0,32,0
09-53-45,30,0,31,0,0,0,0,0,0,0,0
09-53-55,0,0,31,0,0,0,0,0,0,30,0
09-54-45,30,0,0,0,0,0,0,0,0,30,0
09-55-05,0,0,0,0,34,0,0,0,0,30,0
09-55-15,0,0,0,0,31,0,0,0,0,0,0
09-55-25,0,32,0,0,0,0,0,0,0,33,0
09-55-35,0,32,0,0,0,0,0,0,0,33,0
09-55-45,0,33,0,0,30,0,0,0,0,0,0
09-55-55,0,0,0,0,0,0,0,0,0,32,0
09-56-05,31,0,0,0,30,0,0,0,0,34,0
09-56-15,0,0,0,0,31,0,0,0,0,33,0
09-56-25,31,0,0,0,31,0,0,0,0,34,0
09-56-35,0,0,0,0,32,0,0,0,0,32,0
09-56-45,31,30,0,0,0,0,0,0,0,30,0
09-56-55,32,54,0,0,0,0,0,0,0,31,0
09-57-05,0,32,0,0,0,0,0,0,0,31,0
09-57-15,30,31,0,0,32,0,0,0,0,32,0
09-57-25,34,34,31,0,45,0,0,0,0,33,0
09-57-35,33,32,32,0,37,0,0,0,0,32,0
09-58-05,0,0,0,0,31,0,0,0,0,0,0
09-58-15,30,0,30,0,30,0,0,0,0,31,0
09-58-25,31,30,32,0,30,0,0,0,0,32,0
09-58-35,38,0,31,0,32,0,0,0,0,33,0
09-58-45,40,41,0,0,40,0,0,0,0,38,0
09-58-55,30,0,0,0,39,0,0,0,0,30,0
09-59-05,0,0,0,0,32,0,0,0,0,31,0
09-59-15,30,0,0,0,0,0,0,0,0,0,0
09-59-25,0,0,0,0,31,0,0,0,0,0,0
09-59-35,0,0,0,0,31,0,0,0,0,0,0
09-59-55,0,0,0,0,0,0,0,0,0,30,0
10-00-15,0,0,0,0,0,0,0,0,0,31,0
10-00-25,0,0,0,0,0,0,0,0,0,32,0
10-00-35,0,0,0,0,0,0,0,0,0,30,0
10-00-45,0,0,0,0,0,0,0,0,0,32,0
10-00-55,0,0,0,0,0,0,0,0,0,30,0
10-01-05,0,0,0,0,0,0,0,0,0,35,0
10-01-15,0,0,0,0,0,0,0,0,0,31,0
10-01-25,0,0,0,0,0,0,0,0,0,31,0
10-01-35,0,0,0,0,0,0,0,0,0,31,0
10-01-45,0,0,0,0,0,0,0,0,0,32,0
10-01-55,0,0,0,0,0,0,0,0,0,32,0
10-02-05,0,0,0,0,0,0,0,0,0,33,0
10-02-15,0,0,0,0,0,0,0,0,0,31,0
10-02-25,0,0,0,0,0,0,0,0,0,35,0
10-02-35,0,0,0,0,0,0,0,0,0,35,0
10-02-45,0,0,0,0,0,0,0,0,0,37,0
10-02-55,0,0,0,0,0,0,0,0,0,41,0
10-03-05,0,0,0,0,0,0,0,0,0,30,0
10-03-15,0,0,0,0,0,0,0,0,0,31,0
10-03-25,30,0,0,0,0,0,0,0,0,41,0
10-03-35,0,0,0,0,0,0,0,0,0,36,0
10-03-45,0,0,0,0,0,0,0,0,0,32,0
10-03-55,32,0,0,0,0,0,0,0,0,31,0
10-04-05,30,0,0,0,0,0,0,0,0,0,0
10-04-15,0,0,0,0,0,0,0,0,0,31,0
10-04-25,0,0,0,0,0,0,0,0,0,32,0
10-04-35,0,0,0,0,0,0,0,0,0,31,0
10-07-05,0,0,0,0,33,0,0,0,0,0,0
10-07-15,0,0,0,0,31,0,0,0,0,0,0
10-07-25,0,0,0,0,32,0,0,0,0,0,0
10-07-35,0,0,0,0,31,0,0,0,0,0,0
10-07-45,0,0,0,0,32,0,0,0,0,0,0
10-07-55,0,0,0,0,31,0,0,0,0,0,0
10-08-05,0,0,0,0,36,0,0,0,0,0,0
10-08-15,0,0,0,0,31,0,0,0,0,0,0
10-08-35,0,0,0,0,0,0,0,0,0,31,0
10-09-45,0,0,0,0,33,0,0,0,0,31,0
10-09-55,0,0,0,0,32,0,0,0,0,31,0
10-10-05,0,0,0,0,31,0,0,0,0,0,0
10-10-15,0,0,0,0,31,0,0,0,0,0,0
10-10-25,0,0,0,0,30,0,0,0,0,0,0
10-10-35,0,0,0,0,36,0,0,0,0,0,0
10-10-55,0,0,0,0,0,0,0,0,0,30,0
10-12-25,0,0,0,0,31,0,0,0,0,30,0
10-12-35,0,0,0,0,32,0,0,0,0,0,0
10-12-55,0,0,0,0,0,0,0,0,0,32,0
10-13-05,0,0,0,0,0,0,0,0,0,30,0
10-13-15,0,0,0,0,0,0,0,0,0,37,0
10-14-15,30,0,0,0,0,0,0,0,0,35,0
10-14-25,30,0,0,0,0,0,0,0,0,0,0
10-14-35,34,0,0,0,0,0,0,0,0,32,0
10-14-45,35,0,0,0,0,0,0,0,0,34,0
10-14-55,36,0,0,0,0,0,0,0,0,31,0
10-15-05,36,0,0,0,0,0,0,0,0,32,0
10-15-15,34,0,0,0,0,0,0,0,0,0,0
10-15-25,32,0,0,0,0,0,0,0,0,30,0
10-15-35,32,0,0,0,0,0,0,0,0,31,0
10-15-45,0,0,0,0,0,0,0,0,0,35,0
10-15-55,0,32,31,0,34,0,0,0,0,0,0
10-16-05,0,0,33,0,0,0,0,0,0,0,0
10-16-15,0,0,32,0,0,0,0,0,0,0,0
10-16-25,0,30,33,0,30,0,0,0,0,0,0
10-16-35,0,0,40,0,0,0,0,0,0,0,0
10-16-45,0,0,41,0,0,0,0,0,0,0,0
10-16-55,0,0,48,0,0,0,0,0,0,0,0
10-17-05,0,0,31,0,0,0,0,0,0,0,0
10-17-35,0,0,30,0,0,0,0,0,0,0,0
10-17-45,0,0,34,0,0,0,0,0,0,0,0
10-18-05,0,30,34,0,0,0,0,0,0,0,0
10-18-15,0,31,37,0,0,0,0,0,0,0,0
10-18-25,0,31,37,0,0,0,0,0,0,0,0
10-18-35,0,32,32,0,0,0,0,0,0,0,0
10-18-45,0,31,0,0,0,0,0,0,0,0,0
10-18-55,0,33,35,0,0,0,0,0,0,0,0
10-19-05,0,41,30,0,0,0,0,0,0,0,0
10-19-15,0,33,31,0,0,0,0,0,0,0,0
10-19-25,0,31,32,0,0,0,0,0,0,0,0
10-19-35,0,0,31,0,0,0,0,0,0,0,0
10-19-45,0,30,32,0,0,0,0,0,0,0,0
10-19-55,0,30,31,0,0,0,0,0,0,0,0
10-20-05,0,31,32,0,0,0,0,0,0,0,0
10-20-15,0,37,35,0,31,0,0,0,0,0,0
10-20-25,0,0,31,0,0,0,0,0,0,0,0
10-20-35,0,32,35,0,0,0,0,0,0,0,0
10-20-45,0,34,35,0,0,0,0,0,0,0,0
10-20-55,0,31,30,0,0,0,0,0,0,0,0
10-21-05,0,30,30,0,0,0,0,0,0,0,0
10-21-15,0,30,34,0,0,0,0,0,0,0,0
10-21-25,0,31,38,0,0,0,0,0,0,0,0
10-21-35,33,0,0,0,0,0,0,0,0,0,0
10-21-45,0,30,30,0,30,0,0,0,0,0,0
10-21-55,30,30,31,0,0,0,0,0,0,0,0
10-22-05,0,30,30,0,30,0,0,0,0,0,0
10-22-15,0,30,30,0,0,0,0,0,0,30,0
10-22-25,0,30,31,0,0,0,0,0,0,33,0
10-22-35,0,39,33,0,31,0,0,0,0,36,0
10-22-45,0,38,0,0,0,0,0,0,0,44,0
10-22-55,0,30,33,0,0,0,0,0,0,30,0
10-23-05,0,0,31,0,0,0,0,0,0,0,0
10-23-15,0,0,32,0,0,0,0,0,0,0,0
10-23-25,0,0,30,0,0,0,0,0,0,0,0
10-23-35,0,0,30,0,0,0,0,0,0,0,0
10-23-45,0,0,30,0,0,0,0,0,0,0,0
10-24-15,0,0,31,0,0,0,0,0,0,0,0
10-24-35,0,0,30,0,0,0,0,0,0,0,0
10-24-45,0,0,30,0,0,0,0,0,0,0,0
10-25-25,0,0,31,0,0,0,0,0,0,0,0
10-25-35,30,0,34,0,0,0,0,0,0,0,0
10-25-45,31,0,36,0,0,0,0,0,0,0,0
10-25-55,0,0,32,0,31,0,0,0,0,0,0
10-26-05,0,0,30,0,30,0,0,0,0,0,0
10-26-15,0,0,36,0,0,0,0,0,0,0,0
10-26-25,0,0,36,0,0,0,0,0,0,0,0
10-26-35,0,0,33,0,31,0,0,0,0,0,0
10-26-45,0,0,30,0,0,0,0,0,0,0,0
10-26-55,0,0,31,0,0,0,0,0,0,0,0
10-27-05,0,0,30,0,0,0,0,0,0,0,0
10-27-15,0,0,0,0,30,0,0,0,0,0,0
10-27-25,0,0,34,0,0,0,0,0,0,0,0
10-27-35,0,0,0,0,30,0,0,0,0,0,0
10-28-15,0,0,30,0,0,0,0,0,0,0,0
10-28-35,0,31,0,0,0,0,0,0,0,0,0
10-28-45,0,30,0,0,0,0,0,0,0,0,0
10-28-55,0,31,0,0,0,0,0,0,0,0,0
10-29-15,31,31,0,0,0,0,0,0,0,0,0
10-29-35,0,0,30,0,0,0,0,0,0,37,0
