date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dario,Eleanor,Bodhi,Mary,Erin
09-51-05,0,0,31,0,0,0,0,0,0,0,0
09-52-05,0,30,31,0,0,0,0,0,0,32,0
09-53-15,0,0,31,0,0,0,0,0,0,31,0
09-54-05,0,31,31,0,0,0,0,0,0,0,0
09-55-05,0,0,32,0,0,0,0,0,0,33,0
09-56-05,0,30,32,0,0,0,0,0,0,30,0
09-57-05,0,32,37,0,30,0,0,0,0,34,0
09-58-05,0,30,32,0,31,0,0,0,0,31,0
09-59-05,0,30,31,0,35,0,0,0,0,33,0
10-00-05,0,0,36,0,0,0,0,0,0,31,0
10-01-05,0,30,36,0,39,0,0,0,0,0,0
10-02-05,0,0,34,0,30,0,0,0,0,0,0
10-03-05,0,33,36,0,36,0,0,0,0,33,0
10-04-05,0,0,36,0,30,0,0,0,0,32,0
10-05-05,0,0,33,0,0,0,0,0,0,31,0
10-06-05,0,0,32,0,38,0,0,0,0,31,0
10-07-05,0,0,33,0,0,0,0,0,0,41,0
10-08-05,0,0,37,0,31,0,0,0,0,40,0
10-09-05,0,0,38,0,35,0,0,0,0,34,0
10-10-05,0,32,34,0,0,0,0,0,0,32,0
10-11-05,0,0,38,0,0,0,0,0,0,34,0
10-12-05,0,31,33,0,0,0,0,0,0,32,0
10-13-05,0,34,33,0,0,0,0,0,0,31,0
10-14-05,0,31,31,0,0,0,0,0,0,30,0
10-15-05,0,33,34,0,0,0,0,0,0,33,0
10-16-05,0,34,41,0,0,0,0,0,0,30,0
10-17-05,0,30,36,0,0,0,0,0,0,33,0
10-18-05,0,0,32,0,0,0,0,0,0,32,0
10-21-55,0,31,0,0,0,0,0,0,0,0,0
10-22-05,0,0,31,0,0,0,0,0,0,0,0
10-23-05,0,0,39,0,0,0,0,0,0,31,0
10-24-05,0,0,38,0,0,0,0,0,0,0,0
10-25-05,0,0,36,0,0,0,0,0,0,0,0
10-26-05,0,0,39,0,0,0,0,0,0,31,0
10-27-05,0,0,37,0,34,0,0,0,0,33,0
10-28-05,0,0,32,0,30,0,0,0,0,34,0
10-29-35,0,0,30,0,0,0,0,0,0,0,0
10-30-25,0,0,30,0,0,0,0,0,0,0,0
10-31-25,0,0,30,0,0,0,0,0,0,0,0
10-33-15,0,0,30,0,0,0,0,0,0,0,0
10-40-25,0,0,0,0,43,0,0,0,0,0,0
10-41-05,0,0,0,0,33,0,0,0,0,0,0
10-42-45,0,0,0,0,31,0,0,0,0,0,0
10-43-05,0,0,0,0,31,0,0,0,0,0,0
10-44-45,0,0,0,0,31,0,0,0,0,0,0
10-49-05,0,0,0,0,30,0,0,0,0,0,0
10-50-05,0,0,37,0,30,0,0,0,0,33,0
10-51-05,0,0,0,0,0,0,0,0,0,35,0
10-52-05,0,0,32,0,0,0,0,0,0,31,0
10-53-05,0,0,31,0,39,0,0,0,0,0,0
10-54-05,0,0,33,0,34,0,0,0,0,0,0
10-55-05,0,0,39,0,30,0,0,0,0,0,0
10-56-05,0,0,31,0,0,0,0,0,0,0,0
10-57-05,0,0,31,0,0,0,0,0,0,0,0
10-58-05,0,0,34,0,0,0,0,0,0,0,0
10-59-05,0,0,35,0,30,0,0,0,0,0,0
11-00-05,0,0,36,0,0,0,0,0,0,0,0
11-01-05,0,0,31,0,30,0,0,0,0,0,0
11-02-05,0,0,0,0,0,0,0,0,0,31,0
11-03-05,0,0,34,0,31,0,0,0,0,0,0
11-04-05,0,0,31,0,0,0,0,0,0,0,0
11-05-05,0,0,32,0,0,0,0,0,0,31,0
11-06-05,0,0,34,0,0,0,0,0,0,0,0
11-07-05,0,0,32,0,0,0,0,0,0,0,0
11-08-05,0,0,35,0,30,0,0,0,0,0,0
11-09-05,0,0,35,0,30,0,0,0,0,31,0
11-10-05,0,0,34,0,31,0,0,0,0,0,0
11-11-05,0,0,32,0,0,0,0,0,0,30,0
11-12-05,0,0,33,0,32,0,0,0,0,33,0
11-13-05,0,0,34,0,31,0,0,0,0,32,0
11-14-05,0,0,34,0,30,0,0,0,0,32,0
11-15-05,0,0,35,0,31,0,0,0,0,31,0
11-16-05,0,0,35,0,31,0,0,0,0,32,0
11-17-05,0,0,35,0,31,0,0,0,0,31,0
11-18-05,0,0,33,0,30,0,0,0,0,31,0
11-19-05,0,0,30,0,0,0,0,0,0,32,0
11-20-05,0,0,35,0,0,0,0,0,0,32,0
11-21-05,0,0,32,0,0,0,0,0,0,0,0
11-22-05,0,0,33,0,0,0,0,0,0,35,0
11-23-05,0,0,33,0,0,0,0,0,0,30,0
11-24-05,0,0,31,0,0,0,0,0,0,33,0
11-25-05,0,0,32,0,0,0,0,0,0,30,0
11-26-05,0,0,38,0,0,0,0,0,0,30,0
11-27-05,0,0,32,0,30,0,0,0,0,33,0
11-28-05,0,0,0,0,30,0,0,0,0,0,0
11-29-05,0,0,0,0,35,0,0,0,0,0,0
11-30-05,0,0,0,0,32,0,0,0,0,0,0
11-36-05,0,0,0,0,31,0,0,0,0,0,0
11-37-05,0,0,30,0,0,0,0,0,0,0,0
11-38-25,0,0,30,0,0,0,0,0,0,31,0
11-39-15,0,0,35,0,0,0,0,0,0,31,0
11-40-05,0,0,30,0,0,0,0,0,0,0,0
11-41-05,0,0,30,0,0,0,0,0,0,30,0
11-42-05,0,0,30,0,0,0,0,0,0,0,0
11-43-05,0,0,30,0,0,0,0,0,0,0,0
11-44-05,0,0,0,0,0,0,0,0,0,31,0
11-45-05,0,0,0,0,31,0,0,0,0,0,0
11-46-55,0,0,0,0,31,0,0,0,0,0,0
11-47-05,0,0,0,0,0,0,0,0,0,33,0
11-48-05,0,0,0,0,30,0,0,0,0,33,0
11-49-35,0,0,32,0,0,0,0,0,0,32,0
11-50-05,0,0,30,0,0,0,0,0,0,30,0
11-51-05,0,0,30,0,0,0,0,0,0,0,0
11-52-05,0,0,30,0,0,0,0,0,0,0,0
11-54-15,0,0,33,0,0,0,0,0,0,0,0
11-55-05,0,0,31,0,30,0,0,0,0,31,0
11-56-15,0,0,30,0,0,0,0,0,0,0,0
11-57-25,0,0,30,0,0,0,0,0,0,0,0
11-58-05,0,0,30,0,0,0,0,0,0,0,0
11-59-05,0,0,30,0,0,0,0,0,0,31,0
12-00-05,0,0,30,0,37,0,0,0,0,35,0
12-01-35,0,0,30,0,0,0,0,0,0,0,0
12-03-35,0,0,30,0,41,0,0,0,0,31,0
12-04-05,0,0,0,0,0,0,0,0,0,31,0
12-05-05,0,0,33,0,37,0,0,0,0,32,0
12-06-05,0,0,0,0,30,0,0,0,0,0,0
12-07-05,0,0,0,0,31,0,0,0,0,0,0
12-08-05,0,0,0,0,31,0,0,0,0,0,0
12-09-45,0,0,0,0,31,0,0,0,0,0,0
12-10-25,0,0,0,0,31,0,0,0,0,0,0
12-11-05,0,0,0,0,31,0,0,0,0,0,0
12-13-25,0,0,0,0,31,0,0,0,0,0,0
12-14-45,0,0,0,0,31,0,0,0,0,0,0
12-15-05,0,0,0,0,31,0,0,0,0,0,0
12-16-05,0,0,0,0,30,0,0,0,0,0,0
12-17-05,0,0,0,0,32,0,0,0,0,0,0
12-18-05,0,0,0,0,32,0,0,0,0,0,0
12-19-05,0,0,0,0,31,0,0,0,0,0,0
12-20-05,0,0,0,0,31,0,0,0,0,0,0
12-21-25,0,0,0,0,31,0,0,0,0,0,0
12-22-05,0,0,0,0,32,0,0,0,0,0,0
12-23-05,0,0,0,0,30,0,0,0,0,0,0
12-24-05,0,0,0,0,33,0,0,0,0,0,0
12-25-05,0,0,0,0,31,0,0,0,0,0,0
12-26-05,0,0,0,0,35,0,0,0,0,0,0
12-27-15,0,0,0,0,31,0,0,0,0,0,0
12-28-05,0,0,0,0,30,0,0,0,0,0,0
12-29-05,0,0,0,0,32,0,0,0,0,0,0
12-30-05,0,0,0,0,32,0,0,0,0,0,0
12-31-05,0,0,0,0,33,0,0,0,0,0,0
12-32-05,0,0,30,0,34,0,0,0,0,32,0
12-33-05,0,0,32,0,33,0,0,0,0,0,0
12-34-05,0,0,31,0,42,0,0,0,0,0,0
12-35-05,0,0,31,0,37,0,0,0,0,31,0
12-36-05,0,0,31,0,33,0,0,0,0,38,0
12-37-05,0,0,55,0,0,0,0,0,0,0,0
12-38-05,0,0,54,0,0,0,0,0,0,0,0
12-39-05,0,0,55,0,31,0,0,0,0,0,0
12-40-05,0,0,56,0,0,0,0,0,0,0,0
12-41-05,0,0,56,0,0,0,0,0,0,30,0
12-42-05,0,0,55,0,39,0,0,0,0,0,0
12-43-05,0,0,55,0,0,0,0,0,0,0,0
12-44-05,0,0,54,0,0,0,0,0,0,30,0
12-45-05,0,0,53,0,47,0,0,0,0,0,0
12-46-05,0,0,54,0,49,0,0,0,0,0,0
12-47-05,0,0,53,0,47,0,0,0,0,30,0
12-48-05,0,0,53,0,46,0,0,0,0,30,0
12-49-05,0,0,55,0,43,0,0,0,0,0,0
12-50-05,0,0,55,0,41,0,0,0,0,0,0
12-51-05,0,0,55,0,40,0,0,0,0,0,0
12-52-05,0,0,55,0,42,0,0,0,0,31,0
12-53-05,0,0,52,0,45,0,0,0,0,30,0
12-54-05,0,0,55,0,43,0,0,0,0,0,0
12-55-05,0,0,56,0,41,0,0,0,0,31,0
12-56-05,0,0,55,0,42,0,0,0,0,44,0
12-57-05,0,0,56,0,41,0,0,0,0,49,0
12-58-05,0,0,47,0,40,0,0,0,0,40,0
12-59-05,0,0,51,0,40,0,0,0,0,48,0
13-00-05,0,0,54,0,45,0,0,0,0,46,0
13-01-05,0,0,55,0,38,0,0,0,0,48,0
13-02-05,0,0,54,0,37,0,0,0,0,48,0
13-03-05,0,0,55,0,37,0,0,0,0,48,0
13-04-05,0,0,55,0,38,0,0,0,0,48,0
13-05-05,0,0,55,0,38,0,0,0,0,48,0
13-06-05,0,0,54,0,38,0,0,0,0,48,0
13-07-05,0,0,55,0,37,0,0,0,0,48,0
13-08-05,0,0,54,0,37,0,0,0,0,48,0
13-09-05,0,0,54,0,37,0,0,0,0,48,0
13-10-05,0,0,54,0,37,0,0,0,0,48,0
13-11-05,0,0,55,0,37,0,0,0,0,48,0
13-12-05,0,0,56,0,40,0,0,0,0,50,0
13-13-05,0,0,55,0,41,0,0,0,0,50,0
13-14-05,0,0,30,0,31,0,0,0,0,0,0
13-15-55,0,0,33,0,34,0,0,0,0,33,0
13-16-05,0,0,37,0,32,0,0,0,0,33,0
13-17-05,0,0,30,0,0,0,0,0,0,0,0
13-18-25,0,0,31,0,0,0,0,0,0,32,0
13-19-45,0,0,30,0,0,0,0,0,0,0,0
13-20-05,0,0,30,0,30,0,0,0,0,0,0
13-21-45,0,0,30,0,30,0,0,0,0,0,0
13-22-05,0,0,33,0,31,0,0,0,0,30,0
13-23-05,0,0,38,0,31,0,0,0,0,33,0
13-24-05,0,0,31,0,32,0,0,0,0,33,0
13-25-05,0,0,43,0,36,0,0,0,0,35,0
13-26-05,0,0,35,0,32,0,0,0,0,33,0
13-27-05,0,0,33,0,31,0,0,0,0,0,0
13-28-05,0,0,35,0,31,0,0,0,0,0,0
13-29-05,0,0,34,0,37,0,0,0,0,35,0
13-30-05,0,0,31,0,0,0,0,0,0,0,0
13-31-05,0,0,35,0,31,0,0,0,0,36,0
13-32-05,0,0,31,0,0,0,0,0,0,30,0
13-33-05,0,0,36,0,32,0,0,0,0,31,0
13-34-05,0,0,33,0,31,0,0,0,0,31,0
13-35-05,0,0,44,0,37,0,0,0,0,48,0
13-36-05,0,0,41,0,37,0,0,0,0,41,0
13-37-05,0,0,38,0,31,0,0,0,0,33,0
13-38-05,0,0,37,0,40,0,0,0,0,33,0
13-39-05,0,0,38,0,38,0,0,0,0,35,0
13-40-05,0,0,35,0,36,0,0,0,0,34,0
13-41-05,0,0,35,0,34,0,0,0,0,33,0
13-42-05,0,0,36,0,33,0,0,0,0,33,0
13-43-05,0,0,37,0,35,0,0,0,0,31,0
13-44-05,0,0,37,0,35,0,0,0,0,33,0
13-45-05,0,0,37,0,35,0,0,0,0,32,0
13-46-05,0,0,31,0,33,0,0,0,0,34,0
13-47-05,0,0,32,0,38,0,0,0,0,38,0
13-48-05,0,0,35,0,31,0,0,0,0,31,0
13-49-05,0,0,32,0,32,0,0,0,0,32,0
13-50-05,0,0,42,0,35,0,0,0,0,39,0
13-51-05,0,0,32,0,30,0,0,0,0,32,0
13-52-05,0,0,31,0,31,0,0,0,0,0,0
