date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Mary,Erin
09-34-55,0,53,62,0,43,51,58,0,32,0,0
09-35-05,0,53,62,0,45,51,59,0,33,0,0
09-35-15,0,51,62,0,45,53,59,0,0,0,0
09-35-25,0,53,62,0,45,52,59,0,37,0,32
09-35-35,0,51,62,0,44,51,61,0,32,0,32
09-35-45,0,52,62,0,45,52,62,0,0,0,0
09-35-55,0,51,63,0,43,51,63,0,0,0,0
09-36-05,0,52,62,0,45,51,59,0,32,0,33
09-36-15,0,52,62,0,46,52,55,0,34,0,0
09-36-25,0,52,62,0,45,52,55,0,32,0,0
09-36-35,0,52,62,0,46,53,55,0,33,0,0
09-36-45,0,52,63,0,46,52,55,0,0,0,0
09-36-55,0,52,62,0,45,46,40,0,0,0,33
09-37-05,0,53,62,0,45,46,39,0,36,0,32
09-37-15,0,53,62,0,45,47,45,0,33,0,35
09-37-25,0,53,62,0,44,47,35,0,32,0,32
09-37-35,0,53,62,0,44,46,33,0,0,0,0
09-37-45,0,53,62,0,44,47,32,0,32,0,0
09-37-55,0,53,62,0,44,47,37,0,32,0,0
09-38-05,0,53,62,0,45,47,36,0,0,0,33
09-38-15,0,53,62,0,45,47,0,0,0,0,0
09-38-25,0,53,62,0,45,47,36,0,0,0,34
09-38-35,0,53,62,0,45,46,0,0,0,0,37
09-38-45,0,53,62,0,46,48,35,0,0,0,44
09-38-55,0,53,62,0,44,46,35,0,0,0,35
09-39-05,0,52,62,32,45,47,0,0,0,0,0
09-39-15,0,52,62,0,44,46,32,0,0,0,34
09-39-25,0,52,62,0,43,46,32,0,0,0,32
09-39-35,0,51,62,0,42,47,32,0,0,0,33
09-39-45,0,51,63,0,42,47,33,0,0,0,33
09-39-55,0,51,62,0,44,48,37,0,0,0,35
09-40-05,0,51,63,0,44,47,33,0,0,0,32
09-40-15,0,51,63,0,44,47,0,0,0,0,0
09-40-25,0,51,63,0,42,47,33,0,0,0,0
09-40-35,0,51,63,0,44,45,0,0,0,0,0
09-40-45,0,51,63,0,43,47,33,0,0,0,34
09-40-55,0,51,63,0,43,46,33,0,0,0,0
09-41-05,0,51,63,0,45,48,35,0,0,0,33
09-41-15,0,52,63,0,36,49,36,0,0,0,33
09-41-25,0,51,63,0,34,49,33,0,0,0,34
09-41-35,0,51,62,0,34,46,0,0,0,0,0
09-41-45,0,50,62,0,37,47,0,0,0,0,0
09-41-55,0,50,62,0,42,45,0,0,0,0,0
09-42-05,0,50,64,0,43,45,36,0,33,0,0
09-42-15,0,51,63,0,36,47,38,0,42,0,0
09-42-25,0,52,62,0,0,48,34,0,42,0,34
09-42-35,0,50,62,0,0,50,0,0,35,0,0
09-42-45,0,53,62,0,0,49,34,0,36,0,37
09-42-55,0,54,62,0,0,49,0,0,41,0,40
09-43-05,0,53,62,0,0,49,0,0,36,0,37
09-43-15,0,53,62,0,0,49,0,0,33,0,32
09-43-25,0,53,62,0,0,48,0,0,32,0,34
09-43-35,0,53,62,0,0,49,0,0,0,0,32
09-43-45,0,52,62,0,0,50,0,0,0,0,0
09-43-55,0,53,62,0,0,49,0,0,35,0,0
09-44-05,0,52,62,0,0,50,0,0,35,0,0
09-44-15,0,53,62,0,0,49,0,0,35,0,0
09-44-25,0,52,62,0,0,50,0,0,35,0,33
09-44-35,0,53,62,0,0,49,32,0,33,0,0
09-44-45,0,53,62,0,33,49,32,0,33,0,0
09-44-55,0,53,62,0,0,49,32,0,33,0,33
09-45-05,0,53,62,0,0,50,32,0,33,0,36
09-45-15,0,53,62,0,0,50,32,0,34,0,33
09-45-25,0,53,62,0,0,48,0,0,0,0,33
09-45-35,0,53,62,0,0,49,0,0,34,0,34
09-45-45,0,53,62,0,0,50,32,0,33,0,35
09-45-55,0,53,62,0,0,48,32,0,33,0,34
09-46-05,0,54,64,0,0,49,0,0,33,0,34
09-46-15,0,45,58,0,0,45,34,0,32,0,39
09-46-25,0,32,33,0,0,34,46,0,36,0,33
09-46-35,0,35,40,0,0,37,46,0,34,0,39
09-46-45,0,32,33,0,0,34,33,0,0,0,34
09-46-55,0,34,35,0,0,37,45,0,0,0,38
09-47-05,0,33,35,0,0,37,38,0,0,0,40
09-47-15,0,32,33,0,0,33,34,0,0,0,0
09-47-25,0,0,32,0,0,0,0,0,39,0,0
09-47-35,0,34,33,0,0,36,0,0,32,0,37
09-47-45,0,0,33,0,0,32,0,0,33,0,39
09-47-55,0,0,0,0,0,34,0,0,0,0,33
09-48-05,0,0,35,0,0,32,32,0,33,0,0
09-48-15,0,32,33,0,0,33,32,0,33,0,0
09-48-25,0,32,0,0,0,34,36,0,0,0,0
09-48-35,0,33,33,0,0,0,35,0,0,0,35
