date,Uriah,Veylan,Sofi,Neve,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
09-21-55,0,41,48,56,0,56,44,54,41,48,35
09-22-05,0,42,49,56,0,56,42,32,38,49,32
09-22-15,0,40,48,55,0,56,43,32,39,48,32
09-22-25,0,41,47,56,0,56,43,32,40,49,0
09-22-35,0,39,47,56,0,56,42,0,40,47,0
09-22-45,0,41,46,56,0,54,44,0,39,47,0
09-22-55,0,42,46,56,0,55,41,0,39,48,0
09-23-05,0,39,46,56,0,54,39,0,41,48,32
09-23-15,0,38,41,55,0,54,45,0,42,47,0
09-23-25,0,40,45,56,0,54,40,0,40,47,0
09-23-35,0,38,46,56,0,54,41,0,39,48,33
09-23-45,0,40,45,56,0,54,41,0,38,48,33
09-23-55,0,38,44,56,0,54,44,0,41,47,32
09-24-05,0,38,44,56,0,54,42,0,38,47,33
09-24-15,0,41,43,55,0,54,43,0,40,47,34
09-24-25,0,39,44,56,0,54,43,0,39,47,33
09-24-35,0,36,45,56,0,54,43,0,39,47,33
09-24-45,0,37,44,56,0,54,43,0,38,47,33
09-24-55,0,35,44,54,0,55,42,0,42,46,33
09-25-05,0,34,44,54,0,56,44,0,43,47,0
09-25-15,0,34,45,55,0,55,43,0,45,45,35
09-25-25,0,36,43,55,0,55,40,0,44,47,33
09-25-35,0,35,43,54,0,55,40,0,44,47,33
09-25-45,0,37,43,55,0,55,39,0,44,47,35
09-25-55,0,37,43,54,0,55,36,0,42,47,32
09-26-05,0,36,43,55,0,56,36,0,40,47,0
09-26-15,0,36,43,56,0,56,36,0,40,47,32
09-26-25,0,33,45,56,0,56,38,0,42,48,32
09-26-35,0,35,45,56,0,55,38,0,45,46,32
09-26-45,0,35,43,56,0,55,40,0,42,47,32
09-26-55,0,33,41,55,0,56,39,0,40,47,33
09-27-05,0,34,42,56,0,56,42,0,38,44,32
09-27-15,0,35,42,56,0,56,43,0,40,46,0
09-27-25,0,34,43,56,0,56,45,0,40,45,32
09-27-35,0,35,43,55,0,56,46,0,38,46,33
09-27-45,0,34,45,56,0,56,47,0,42,47,0
09-27-55,0,36,43,56,0,56,46,0,41,45,32
09-28-05,0,36,42,56,0,56,45,0,42,44,33
09-28-15,0,35,39,55,0,56,43,0,39,45,32
09-28-25,0,36,40,56,0,56,42,0,38,46,33
09-28-35,0,35,42,55,0,55,43,0,38,46,32
09-28-45,0,35,41,55,0,55,45,0,41,45,33
09-28-55,0,36,42,56,0,56,45,0,39,46,33
09-29-05,0,34,42,55,0,56,45,0,39,46,33
09-29-15,0,34,45,56,0,56,41,0,40,48,32
09-29-25,0,33,42,55,0,56,44,0,37,45,34
09-29-35,0,35,41,56,0,56,44,0,37,45,34
09-29-45,0,36,42,56,0,55,45,0,38,44,0
09-29-55,0,36,41,56,0,55,44,0,39,46,32
09-30-05,0,35,42,56,0,55,45,0,40,45,32
09-30-15,0,36,44,56,0,57,45,0,41,46,0
09-30-25,0,36,44,56,0,57,45,0,43,46,0
09-30-35,0,36,45,53,0,57,45,0,42,45,0
09-30-45,0,34,45,33,0,57,45,0,40,46,32
09-30-55,0,34,44,32,0,56,45,0,42,45,32
09-31-05,0,34,44,34,0,56,45,0,42,47,32
09-31-15,0,33,42,32,0,56,46,0,37,44,32
09-31-25,0,34,42,33,0,56,45,0,36,45,33
09-31-35,0,34,42,34,0,56,45,0,41,45,32
09-31-45,0,35,42,36,0,56,44,0,32,44,32
09-31-55,0,35,42,0,0,56,44,0,32,43,32
09-32-05,0,34,41,0,0,56,44,0,34,45,32
09-32-15,0,36,41,0,0,56,45,0,33,44,0
09-32-25,0,36,42,33,0,56,45,0,43,43,0
09-32-35,0,35,41,0,0,57,45,0,48,44,32
09-32-45,0,36,42,0,0,56,45,0,46,44,32
09-32-55,0,36,42,0,0,56,45,0,32,44,33
09-33-05,0,36,41,0,0,56,44,0,0,44,33
09-33-15,0,35,41,0,0,56,44,0,0,45,0
09-33-25,0,34,41,0,0,56,43,0,0,44,0
09-33-35,0,35,41,0,0,57,44,0,0,45,0
09-33-45,0,35,41,0,0,56,44,0,32,44,0
09-33-55,0,35,41,0,0,56,43,0,0,43,0
09-34-05,0,34,41,0,0,56,44,0,0,44,0
09-34-15,0,35,41,0,0,56,44,0,0,44,0
09-34-25,0,34,41,0,0,56,44,0,0,44,0
09-34-35,0,36,41,0,0,56,44,0,0,43,0
09-34-45,0,34,41,0,0,56,45,0,0,43,0
09-34-55,0,35,41,0,0,56,45,0,0,45,0
09-35-05,0,34,42,0,0,56,45,0,0,44,0
09-35-15,0,34,43,0,0,57,44,0,0,45,0
09-35-25,0,38,43,0,0,58,42,0,33,44,32
09-35-35,0,34,41,0,0,58,44,0,32,44,32
09-35-45,0,36,43,0,0,58,43,0,0,45,32
09-35-55,0,35,42,0,0,57,43,0,0,43,0
09-36-05,0,34,44,0,0,58,45,0,0,44,34
09-36-15,0,35,43,0,0,58,43,0,33,45,0
09-36-25,0,36,43,0,0,57,43,0,0,45,0
09-36-35,0,35,43,0,0,58,47,0,32,45,0
09-36-45,0,37,43,0,0,58,44,0,32,46,0
09-36-55,0,36,44,0,0,54,35,0,0,45,0
09-37-05,0,35,44,0,0,54,34,0,34,46,32
09-37-15,0,36,44,0,0,54,34,0,0,44,0
09-37-25,0,36,43,0,0,54,34,0,0,44,0
09-37-35,0,35,44,0,0,54,32,0,0,44,0
09-37-45,0,35,44,0,0,54,0,0,0,45,0
09-37-55,0,35,43,0,0,54,35,0,0,45,0
09-38-05,0,36,44,0,0,54,36,0,0,44,0
09-38-15,0,36,44,0,0,54,33,0,0,45,0
09-38-25,0,35,45,0,0,54,37,0,0,45,33
09-38-35,0,35,45,0,0,54,0,0,0,46,37
09-38-45,0,35,45,0,0,56,33,0,0,46,40
09-38-55,0,35,44,0,0,54,33,0,0,44,33
09-39-05,0,36,44,0,0,55,0,0,0,44,0
09-39-15,0,36,45,0,0,55,32,0,0,44,0
09-39-25,0,35,45,0,0,55,0,0,0,43,0
09-39-35,0,36,46,0,0,55,32,0,0,43,0
09-39-45,0,35,46,0,0,55,35,0,0,43,32
09-39-55,0,36,45,0,0,54,40,0,0,44,33
09-40-05,0,36,45,0,0,54,38,0,0,43,0
09-40-15,0,36,45,0,0,54,35,0,0,44,0
09-40-25,0,38,46,0,0,54,33,0,0,43,0
09-40-35,0,36,46,0,0,54,35,0,0,44,0
09-40-45,0,35,46,0,0,54,34,0,0,43,32
09-40-55,0,36,44,0,0,55,32,0,0,43,0
09-41-05,0,35,47,0,0,55,36,0,0,45,32
09-41-15,0,35,36,0,0,37,36,0,0,35,37
09-41-25,0,33,33,0,0,34,0,0,0,34,34
09-41-35,0,32,33,0,0,34,0,0,0,36,33
09-41-45,0,34,40,0,0,37,0,0,0,38,0
09-41-55,0,33,49,0,0,39,0,0,0,41,0
09-42-05,0,35,46,0,0,36,32,0,0,44,0
09-42-15,0,34,40,0,0,35,33,0,38,37,0
09-42-25,0,0,0,0,0,0,37,0,0,0,0
09-43-25,0,0,0,32,0,0,0,0,0,0,0
09-44-35,0,0,0,36,0,0,0,0,0,0,0
09-44-45,0,0,32,0,0,32,34,0,33,33,34
09-44-55,0,0,0,0,0,0,0,0,0,32,34
09-45-25,0,0,0,33,0,0,0,0,0,0,0
09-46-15,0,0,0,34,0,0,0,0,0,0,0
09-46-35,0,0,0,0,0,0,0,0,34,0,0
09-47-25,0,0,0,0,0,0,0,0,36,33,0
09-48-25,0,0,0,0,0,0,0,0,0,0,33
09-48-35,0,0,0,0,0,33,0,0,0,0,0
09-48-45,0,0,0,0,0,37,0,0,33,0,0
09-48-55,0,0,0,0,0,36,0,0,34,0,0
09-49-05,0,0,0,35,0,0,0,0,0,0,0
09-49-15,0,0,0,34,0,0,0,0,0,0,0
09-49-25,0,0,0,33,0,0,0,0,0,0,0
09-49-35,0,0,0,36,0,0,0,0,0,0,0
09-49-45,0,0,0,39,0,0,0,0,0,0,0
09-49-55,0,0,0,34,0,0,0,0,0,0,0
09-50-05,0,0,0,33,0,0,0,0,0,0,0
09-50-15,0,0,0,38,0,0,0,0,0,0,0
09-50-25,0,0,0,32,0,0,0,0,0,0,0
09-50-35,0,0,0,33,0,0,0,0,0,0,32
09-50-45,0,32,0,33,0,0,0,0,0,0,0
09-50-55,0,0,33,0,0,0,32,0,42,0,0
09-51-05,0,0,0,0,0,0,33,0,32,0,0
09-51-15,0,0,32,0,0,0,35,0,0,32,0
09-51-35,0,0,0,33,0,0,0,0,0,0,0
09-51-45,0,0,0,32,0,0,0,0,0,0,0
09-51-55,0,37,0,33,0,0,0,0,0,0,36
09-52-15,0,0,0,0,0,0,0,0,32,0,32
09-52-25,0,0,0,0,0,0,0,0,0,0,33
09-52-35,0,0,0,34,0,0,0,0,0,0,0
09-52-45,0,0,0,35,0,0,0,0,0,0,0
09-52-55,0,0,0,36,0,0,0,0,0,0,0
09-53-05,0,0,0,39,0,0,0,0,0,0,0
09-53-15,0,0,0,33,0,0,0,0,0,0,0
09-53-35,0,0,0,32,0,0,0,0,0,0,0
09-53-45,0,0,0,33,0,0,0,0,0,0,0
09-53-55,0,0,0,35,0,0,0,0,0,0,0
09-54-05,0,0,0,32,0,0,0,0,0,0,0
09-54-15,0,0,0,33,0,0,0,0,0,0,32
09-54-25,0,0,0,0,0,0,0,0,0,0,32
09-54-35,0,0,0,0,0,32,0,0,0,0,0
09-54-45,0,0,0,0,0,0,0,0,41,0,0
09-54-55,0,0,32,0,0,0,0,0,0,33,0
09-55-05,0,35,0,0,0,0,0,0,0,34,0
09-55-15,0,0,0,0,0,0,0,0,0,35,0
09-55-25,0,0,0,0,0,0,0,0,0,37,0
09-55-35,0,0,0,0,0,0,0,0,0,34,0
09-55-45,0,0,0,0,0,0,33,0,0,50,0
09-55-55,0,0,0,0,0,0,0,0,0,39,0
09-56-05,0,0,32,0,0,0,0,0,0,36,0
09-56-15,0,0,0,0,0,0,32,0,0,38,0
09-56-25,0,0,0,0,0,0,36,0,0,40,0
09-56-35,0,0,0,0,0,0,34,0,0,49,0
09-56-45,0,0,0,0,0,0,35,0,0,51,32
09-56-55,0,0,0,0,0,0,36,0,0,38,0
09-57-05,0,0,0,0,0,0,0,0,0,46,0
09-57-15,0,0,0,0,0,0,0,0,0,40,0
09-57-25,0,0,0,0,0,0,0,0,0,42,0
09-57-35,0,0,0,0,0,0,32,0,0,55,0
09-57-45,0,0,0,0,0,0,0,0,0,54,32
09-57-55,0,0,0,0,0,0,0,0,0,56,0
09-58-05,0,0,0,0,0,0,0,0,0,42,0
09-58-25,0,0,0,0,0,0,0,0,32,0,0
09-58-45,0,0,0,0,0,0,0,0,0,33,0
09-58-55,0,0,0,0,0,0,32,0,0,0,0
09-59-15,0,0,0,0,0,0,0,0,0,32,0
09-59-25,0,0,32,0,0,0,33,0,0,37,0
10-00-05,0,0,0,0,0,0,32,0,0,0,0
10-00-25,0,0,0,0,0,0,32,0,0,0,0
10-03-25,0,0,0,0,0,0,0,0,33,0,0
10-03-35,0,0,0,0,0,0,0,0,32,0,0
10-03-55,0,0,0,0,0,0,32,0,0,0,0
10-04-05,0,0,32,0,0,0,33,0,0,0,0
10-04-25,0,0,0,0,0,0,0,0,32,0,0
10-04-45,0,0,0,0,0,0,33,0,0,0,0
10-04-55,0,0,0,0,0,0,33,0,0,0,0
10-05-05,0,0,0,0,0,0,34,0,0,0,0
10-05-15,0,0,0,0,0,0,32,0,32,0,0
10-05-25,0,0,0,0,0,0,0,0,32,0,0
10-05-35,0,0,0,0,0,0,32,0,32,0,0
10-05-45,0,0,0,0,0,0,0,0,33,0,0
10-05-55,0,0,32,0,0,0,0,0,32,0,0
10-06-05,0,0,0,0,0,0,32,0,0,0,0
10-06-15,0,0,0,0,0,0,33,0,33,0,0
10-06-25,0,0,0,0,0,35,0,0,0,0,0
10-06-45,0,0,0,0,0,0,0,0,0,0,33
10-06-55,0,0,0,0,0,0,0,0,0,0,32
10-07-05,0,0,0,0,0,0,0,0,0,0,32
10-07-15,0,0,32,0,0,0,0,0,33,35,0
10-07-25,0,0,32,0,0,0,34,0,0,0,0
10-07-35,0,0,0,0,0,33,0,0,0,34,0
10-07-45,0,0,0,0,0,0,0,0,0,35,0
10-08-15,0,0,0,0,0,0,0,0,32,0,0
10-08-25,0,0,0,0,0,0,0,0,0,32,0
10-08-55,0,0,0,0,0,0,0,0,0,32,0
10-09-05,0,0,0,0,0,0,0,0,32,0,0
10-09-15,0,0,0,0,0,0,0,0,0,33,0
10-09-55,0,0,0,0,0,0,0,0,0,38,0
10-10-05,0,0,0,0,0,32,0,0,0,34,0
10-12-25,0,0,0,0,0,0,0,0,0,0,32
10-12-35,0,0,0,0,0,0,0,0,0,0,33
10-12-55,0,0,0,0,0,0,0,0,0,0,33
10-13-25,0,0,0,0,0,0,0,0,0,0,40
10-13-35,0,0,0,0,0,0,0,0,0,0,36
10-14-15,0,0,0,0,0,0,0,0,0,0,32
10-14-25,0,0,0,0,0,0,0,0,0,0,36
10-15-45,0,0,0,0,0,0,0,0,32,0,0
10-16-15,0,0,0,0,0,33,0,0,0,32,0
10-16-25,0,0,32,0,0,37,0,0,0,0,0
10-16-35,0,0,0,0,0,33,33,0,0,0,0
10-16-45,0,0,0,0,0,36,0,0,0,0,0
10-16-55,0,0,32,0,0,0,0,0,36,0,0
10-17-05,0,0,0,0,0,0,0,0,43,0,0
10-17-15,0,0,32,0,0,0,0,0,44,0,0
10-17-25,0,36,33,0,0,0,0,0,42,0,0
10-18-15,0,0,33,0,0,0,0,0,0,0,0
10-18-25,0,0,35,0,0,0,0,0,0,0,0
10-18-35,0,0,35,0,0,35,36,0,33,0,0
10-18-45,0,0,33,0,0,0,33,0,0,0,0
10-18-55,0,0,0,0,0,0,0,0,32,0,0
10-19-05,0,0,34,0,0,34,0,0,34,0,0
10-19-15,0,0,0,0,0,32,0,0,39,0,0
10-19-35,0,0,32,0,0,37,0,0,0,0,0
10-19-45,0,0,32,0,0,0,35,0,0,0,0
10-19-55,0,0,0,0,0,0,35,0,33,32,0
10-20-05,0,0,0,0,0,0,32,0,0,0,0
10-20-15,0,0,0,0,0,0,33,0,0,0,0
10-20-25,0,0,0,0,0,0,35,0,0,0,0
10-20-35,0,0,0,0,0,0,32,0,0,0,0
10-20-45,0,0,0,0,0,0,32,0,0,0,0
10-20-55,0,0,0,0,0,0,37,0,36,0,0
10-21-05,0,0,0,0,0,0,0,0,33,0,0
10-21-15,0,0,33,0,0,0,0,0,35,0,0
10-21-55,0,0,0,0,0,0,0,0,33,0,0
10-22-35,0,0,0,0,0,0,32,0,36,0,32
10-22-45,0,0,0,0,0,0,0,0,34,0,0
10-22-55,0,0,0,0,0,0,32,0,34,32,0
10-23-05,0,0,0,0,0,0,0,0,32,0,0
10-23-35,0,0,32,0,0,0,0,0,32,0,0
10-23-45,0,0,33,0,0,0,0,0,0,0,0
10-23-55,0,0,32,0,0,0,0,0,32,0,0
10-24-05,0,0,32,0,0,0,0,0,0,0,32
10-24-15,0,0,0,0,0,0,0,0,41,0,0
10-24-25,0,0,0,0,0,0,0,0,49,0,0
10-24-35,0,0,0,0,0,0,0,0,34,0,0
10-25-05,0,0,33,0,0,0,0,0,0,0,0
10-25-15,0,0,34,0,0,0,0,0,34,0,0
10-25-25,0,0,34,0,0,0,0,0,34,0,0
10-25-35,0,0,0,0,0,0,0,0,33,0,0
10-25-45,0,0,0,0,0,0,0,0,39,0,0
10-25-55,0,0,0,0,0,0,0,0,40,0,0
10-26-05,0,0,0,0,0,0,0,0,35,0,0
10-26-15,0,0,0,0,0,0,0,0,33,0,0
10-26-25,0,0,33,0,0,0,0,0,34,0,0
10-26-35,0,0,0,0,0,0,0,0,33,0,0
10-26-45,0,0,0,0,0,0,0,0,36,0,0
10-26-55,0,0,0,0,0,0,0,0,37,0,0
10-27-05,0,0,0,0,0,0,0,0,37,0,0
10-27-15,0,0,32,0,0,0,0,0,35,0,0
10-27-25,0,0,0,0,0,0,35,0,0,0,32
10-27-35,0,32,0,0,0,0,0,0,0,0,0
10-27-55,0,0,0,0,0,0,33,0,32,0,0
10-28-55,0,0,0,0,0,0,0,0,42,0,0
10-29-25,0,0,0,0,0,0,0,0,33,0,0
10-29-35,0,0,0,0,0,0,0,0,34,0,0
10-29-45,0,0,0,0,0,0,0,0,34,0,0
10-33-05,0,0,0,0,0,0,0,0,0,0,32
10-33-15,0,36,0,0,0,41,0,0,0,0,0
10-33-25,0,0,0,0,0,0,34,0,0,0,0
10-33-35,0,0,33,0,0,0,34,0,0,0,0
10-33-45,0,34,0,0,0,32,0,0,0,32,0
10-35-25,0,0,0,0,0,0,34,0,0,0,0
10-35-35,0,0,0,0,0,34,0,0,0,0,0
10-38-25,0,0,0,0,0,0,36,0,0,0,0
10-40-25,0,0,0,0,0,0,33,0,0,0,0
10-40-35,0,0,33,0,0,0,0,0,0,0,0
10-40-45,0,34,0,0,0,0,0,0,0,0,0
10-43-25,0,0,0,0,0,0,0,0,0,0,34
10-43-45,0,0,0,0,0,0,0,0,0,0,32
10-43-55,0,0,0,0,0,0,0,0,0,0,33
10-44-05,0,0,0,0,0,0,0,0,0,0,34
10-44-15,0,0,0,0,0,0,34,0,0,32,33
10-44-25,0,0,0,0,0,0,35,0,0,0,0
10-44-35,0,0,32,0,0,0,0,0,0,32,0
10-44-45,0,0,32,0,0,0,0,0,0,0,0
10-44-55,0,0,0,0,0,0,33,0,0,0,0
10-45-15,0,0,0,0,0,36,0,0,0,0,0
10-46-15,0,0,32,0,0,34,0,0,0,0,32
10-46-25,0,0,0,0,0,35,0,0,0,0,0
10-47-55,0,0,0,0,0,32,33,0,0,0,0
10-48-05,0,0,32,0,0,0,0,0,0,32,0
10-48-15,0,0,0,0,0,0,0,0,0,32,0
10-48-25,0,34,0,0,0,0,0,0,0,32,0
10-49-25,0,0,32,0,0,32,38,0,0,0,0
10-49-35,0,0,33,0,0,0,0,0,0,0,0
10-49-45,0,0,32,0,0,33,0,0,0,32,0
10-51-15,0,0,0,0,0,0,0,0,0,32,0
10-51-25,0,0,32,0,0,0,0,0,0,0,32
10-51-35,0,0,0,0,0,0,0,0,0,33,0
10-54-05,0,32,0,0,0,0,0,0,0,0,0
10-54-15,0,0,0,0,0,0,33,0,0,0,0
10-54-35,0,0,32,0,0,33,0,0,0,0,0
10-54-45,0,0,0,0,0,34,33,0,0,32,0
10-54-55,0,0,0,0,0,0,33,0,0,35,0
10-55-05,0,0,0,0,0,0,32,0,0,0,0
10-55-15,0,0,0,0,0,0,0,0,0,32,0
10-55-55,0,0,0,0,0,0,34,0,0,32,0
10-56-05,0,32,0,0,0,0,0,0,0,0,0
10-56-15,0,35,32,0,0,0,0,0,0,0,0
10-56-35,0,0,0,0,0,0,0,0,0,32,0
10-56-55,0,35,0,0,0,32,0,0,0,0,0
10-57-25,0,0,0,0,0,0,33,0,0,0,0
10-57-45,0,32,0,0,0,32,0,0,0,0,0
10-57-55,0,34,0,0,0,0,0,0,0,0,0
10-58-05,0,0,32,0,0,0,0,0,0,33,0
10-58-25,0,0,0,0,0,0,32,0,0,0,0
10-58-55,0,0,0,0,0,0,32,0,0,0,0
10-59-25,0,32,32,0,0,32,0,0,0,0,34
10-59-35,0,0,32,0,0,0,0,0,0,0,0
10-59-45,0,0,0,0,0,34,0,0,0,32,33
10-59-55,0,34,0,0,0,33,0,0,0,32,33
11-00-05,0,34,0,0,0,0,0,0,0,0,32
11-00-15,0,0,0,0,0,0,0,0,0,0,33
11-00-25,0,0,0,0,0,32,0,0,0,32,0
11-00-35,0,33,32,0,0,0,0,0,0,0,0
11-00-45,0,32,0,0,0,0,0,0,0,32,0
11-01-15,0,0,0,0,0,32,0,0,0,32,0
11-01-25,0,0,0,0,0,0,0,0,0,33,0
11-01-35,0,0,0,0,0,0,33,0,0,0,33
11-01-45,0,0,0,0,0,32,0,0,0,33,0
11-01-55,0,32,0,0,0,0,0,0,0,0,0
11-02-05,0,0,0,0,0,0,0,0,0,34,0
11-02-15,0,0,0,0,0,0,36,0,0,0,0
11-02-35,0,0,33,0,0,0,0,0,0,0,0
11-02-55,0,0,0,0,0,0,0,0,0,32,0
11-03-05,0,0,32,0,0,0,0,0,0,0,32
11-03-15,0,0,32,0,0,34,0,0,0,0,0
11-03-25,0,0,32,0,0,37,0,0,0,0,0
11-03-35,0,0,0,0,0,0,32,0,0,0,0
