date,Uriah,Veylan,Sofi,Neve,Elliot,Dash,Dario,Eleanor,Bodhi,Mary,Erin
10-31-05,0,37,47,36,34,0,32,34,40,36,41
10-32-05,0,0,39,33,0,0,36,0,36,38,43
10-33-05,0,32,38,0,35,0,37,29,0,38,35
10-34-05,0,38,42,35,38,0,33,32,47,32,40
10-35-05,0,32,35,36,30,0,37,32,44,0,32
10-36-05,0,33,56,33,38,0,40,32,32,0,35
10-37-05,0,39,38,33,37,0,48,32,40,46,38
10-38-05,0,45,50,38,43,0,34,37,39,0,49
10-39-05,0,33,37,0,0,0,41,32,34,34,0
10-40-05,0,36,32,34,36,0,40,32,35,38,32
10-41-05,0,34,39,32,30,0,44,0,39,41,0
10-42-05,0,38,33,35,41,0,36,34,33,36,38
10-43-05,0,35,32,0,32,0,0,0,29,30,0
10-44-05,0,0,33,0,31,0,0,34,0,0,0
10-45-05,0,38,48,36,35,0,44,0,32,0,0
10-46-05,0,39,38,36,37,0,37,37,32,0,32
10-47-05,0,39,36,39,33,0,34,34,30,0,30
10-48-05,0,34,41,34,43,0,31,56,36,0,34
10-49-05,30,43,58,50,36,0,0,35,33,0,46
10-50-05,0,0,0,0,0,0,32,0,0,36,0
10-51-05,0,0,0,0,0,0,42,0,0,33,0
10-52-05,0,35,36,0,0,0,0,0,0,0,0
10-53-05,0,30,0,0,0,0,0,34,0,32,0
10-54-05,0,0,0,0,0,0,35,0,0,0,0
10-55-05,0,0,0,0,0,0,40,0,0,0,0
10-56-05,0,0,0,0,0,0,43,0,0,0,0
10-57-05,0,0,0,0,0,0,41,0,0,0,0
10-58-05,0,32,40,41,35,0,44,31,35,40,0
10-59-05,0,35,39,0,0,0,39,0,54,32,0
11-00-05,0,0,30,0,0,0,41,0,0,35,0
11-01-05,0,0,0,0,0,0,30,0,0,0,0
11-02-05,39,33,50,35,33,0,0,36,40,0,41
11-03-05,0,0,35,0,32,0,38,0,31,30,0
11-04-05,0,33,0,0,36,0,39,29,31,31,0
11-05-05,0,0,31,0,0,0,34,0,30,34,0
11-06-05,0,0,0,0,0,0,0,0,29,32,0
11-07-05,0,0,42,0,44,0,32,0,0,0,0
11-08-05,0,36,31,0,35,0,32,0,0,0,0
11-09-05,0,41,32,0,39,0,41,0,0,32,0
11-10-05,0,30,0,30,0,0,36,34,30,0,0
11-11-05,0,31,0,0,0,0,33,0,0,0,0
11-12-05,0,31,0,0,0,0,33,0,0,0,0
11-13-05,0,39,0,0,31,0,33,0,0,0,34
11-14-05,0,0,0,0,0,0,33,0,0,0,0
11-15-05,0,0,33,0,32,0,35,0,31,0,0
11-16-05,0,35,34,36,34,0,35,0,35,30,42
11-17-05,0,0,33,33,35,0,38,32,35,31,32
11-18-05,0,34,38,33,35,0,39,0,40,38,34
11-19-05,0,0,32,0,30,0,31,0,30,31,0
11-20-05,0,30,33,0,31,0,35,0,0,32,31
11-21-05,0,49,33,0,33,0,39,0,37,33,46
11-22-05,0,34,38,32,30,0,37,0,35,39,34
11-23-05,0,40,30,32,0,0,0,0,31,0,34
11-24-05,0,38,36,0,30,0,33,0,39,34,40
11-25-05,0,34,39,0,33,0,35,30,37,40,35
11-26-05,0,36,37,0,33,0,37,0,42,39,36
11-27-05,0,39,34,0,38,0,36,30,35,35,35
11-28-05,0,35,38,0,31,0,31,0,39,32,36
11-29-05,0,32,32,0,36,0,44,0,34,34,0
11-30-05,0,36,35,0,46,0,40,0,39,39,35
11-31-05,0,0,36,0,0,0,45,35,40,34,0
11-32-05,0,47,40,0,43,0,48,35,37,41,39
11-33-05,0,46,60,0,32,0,38,31,33,37,48
11-34-05,0,46,60,0,38,0,51,0,41,35,46
11-35-05,0,48,62,33,38,0,44,31,39,41,39
11-36-05,0,50,61,39,36,0,52,31,38,38,49
11-37-05,0,47,61,42,31,0,54,33,37,36,50
11-38-05,0,50,62,42,0,0,54,31,39,35,47
11-39-05,0,50,61,41,40,0,56,31,38,41,47
11-40-05,0,40,61,41,32,0,61,35,37,43,49
11-41-05,0,50,61,43,36,0,47,30,39,31,48
11-42-05,0,42,61,43,33,0,43,31,36,36,39
11-43-05,0,43,59,45,32,0,39,37,33,34,36
11-44-05,0,48,59,44,37,0,57,32,32,35,34
11-45-05,0,42,58,29,0,0,51,30,41,31,41
11-46-05,30,37,57,34,33,0,51,0,40,33,40
11-47-05,0,43,58,0,0,0,47,32,39,0,43
11-48-05,0,35,57,33,31,0,53,0,40,0,41
11-49-05,0,34,59,34,30,0,46,33,39,0,45
11-50-05,0,0,0,0,0,0,33,0,30,0,0
11-51-05,0,33,31,41,0,0,0,0,54,58,0
11-52-05,0,0,0,0,37,0,39,0,54,56,0
11-53-05,0,0,34,0,36,0,55,0,38,50,0
11-54-05,0,0,34,0,43,0,52,0,42,35,0
11-55-05,0,44,57,33,45,0,35,44,43,37,0
11-56-05,0,0,37,34,32,0,61,0,34,0,0
11-57-05,0,0,0,32,0,0,40,0,0,34,0
11-58-05,0,0,38,41,0,0,39,0,0,31,0
11-59-05,32,33,49,0,37,0,39,30,45,0,36
12-00-05,32,0,50,34,43,0,47,33,37,33,38
12-01-05,0,33,40,33,0,0,31,0,0,37,30
12-02-05,0,34,42,31,35,0,38,0,39,32,45
12-03-05,0,33,34,0,35,0,50,0,38,35,38
12-04-05,0,0,48,45,31,0,41,33,32,0,40
12-05-05,0,0,44,43,32,0,38,32,0,0,39
12-06-05,32,0,51,42,40,0,42,37,38,45,40
12-07-05,35,30,40,35,37,0,40,34,35,37,37
12-08-05,0,35,0,37,35,0,41,39,39,38,37
12-09-05,31,0,56,31,32,0,36,38,35,0,32
12-10-05,31,0,52,35,32,0,0,46,35,0,0
12-11-05,32,0,47,34,36,0,0,34,32,0,0
12-12-05,33,0,38,32,38,0,0,37,34,0,0
12-13-05,30,0,42,34,49,0,0,0,40,0,0
12-14-05,30,0,46,33,35,0,0,33,33,0,0
12-15-05,0,0,47,0,44,0,0,0,32,0,0
12-16-05,31,0,45,0,41,0,0,47,33,0,0
12-17-05,31,0,52,0,33,0,0,43,35,0,0
12-18-05,0,0,58,0,32,0,0,42,34,0,0
12-19-05,0,0,53,30,36,0,0,51,39,0,0
12-20-05,0,0,35,38,37,0,0,34,34,0,0
12-21-05,0,0,39,35,32,0,0,34,50,0,0
12-22-05,30,0,46,0,30,0,0,40,33,0,0
12-23-05,35,0,53,0,35,0,0,46,42,0,0
12-24-05,29,0,52,0,33,0,0,50,36,0,0
12-25-05,33,0,51,0,32,0,0,37,34,0,0
12-26-05,30,0,59,0,35,0,0,31,33,0,0
12-27-05,32,0,39,0,35,0,0,35,35,0,0
12-28-05,0,0,53,0,0,0,0,37,33,0,0
12-29-05,0,0,56,30,31,0,0,33,31,0,0
12-30-05,0,0,64,0,0,0,0,34,36,0,0
12-31-05,31,0,46,30,36,0,0,36,36,0,0
12-32-05,31,0,57,0,33,0,0,36,36,0,0
12-33-05,0,0,58,0,32,0,0,46,32,0,0
12-34-05,0,0,56,0,31,0,0,48,31,0,32
12-35-05,35,0,48,0,0,0,38,44,31,0,0
12-36-05,29,0,56,0,32,0,46,42,32,0,33
12-37-05,0,0,43,36,33,0,39,53,40,37,0
12-38-05,0,0,35,51,34,0,32,42,31,33,30
12-39-05,0,0,54,0,0,0,31,0,36,31,0
