date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dario,Eleanor,Bodhi,Mary,Erin
09-54-05,0,0,33,33,0,0,0,49,0,0,38
09-55-05,0,0,34,0,44,0,0,0,0,0,33
09-56-25,0,0,33,0,0,35,0,0,0,0,0
09-57-05,0,0,0,0,52,0,0,0,0,38,36
09-58-05,0,33,0,0,34,0,0,0,0,0,0
09-59-05,0,38,34,0,46,37,0,35,46,0,34
10-00-05,0,0,34,0,0,0,0,0,0,0,58
10-01-05,0,0,0,0,0,0,0,33,33,34,34
10-02-05,0,0,44,0,50,36,0,33,41,54,68
10-03-05,0,34,38,0,33,36,0,0,33,0,33
10-04-05,0,0,33,0,0,33,0,0,0,0,33
10-05-05,0,41,0,0,0,0,0,0,0,0,0
10-06-05,0,54,0,0,0,0,0,0,0,33,62
10-07-05,0,42,34,0,0,33,0,0,0,0,41
10-08-05,0,38,0,0,0,33,0,0,0,0,34
10-09-05,0,0,34,0,0,33,0,0,0,0,0
10-10-05,0,38,0,0,33,0,0,0,0,0,35
10-11-05,0,50,0,0,0,0,0,0,0,0,0
10-12-05,0,37,0,0,0,0,0,0,0,39,56
10-13-05,0,41,0,0,0,34,0,0,0,40,0
10-14-05,0,35,0,0,0,0,0,0,0,34,34
10-15-05,0,49,0,0,0,0,0,0,0,40,0
10-16-05,0,43,33,0,0,33,0,0,0,38,48
10-17-05,0,40,0,0,0,0,0,0,0,33,0
10-18-05,0,35,38,0,0,0,0,0,0,34,0
10-19-05,0,33,0,34,35,37,0,44,34,0,51
10-20-05,0,34,34,0,34,51,0,39,42,0,36
10-21-05,0,0,36,0,35,41,0,37,35,0,34
10-22-05,0,33,0,0,36,51,0,34,35,0,36
10-23-05,0,0,33,0,34,38,0,39,33,0,42
10-24-05,0,0,55,0,39,46,0,40,35,0,0
10-25-05,0,33,35,0,33,0,0,0,33,0,33
10-26-05,0,0,37,0,0,34,0,0,0,0,34
10-27-05,0,33,36,0,37,45,0,0,33,0,43
10-28-05,33,0,0,41,0,0,0,0,0,0,44
10-29-05,0,0,34,37,43,50,0,37,36,35,33
10-30-05,0,33,55,33,35,42,0,34,37,34,53
10-31-05,0,0,33,0,34,33,0,0,33,0,0
10-32-05,37,38,39,40,37,37,0,36,38,36,43
10-33-05,0,33,48,33,42,42,0,40,40,38,42
10-34-05,0,36,37,35,42,37,0,0,36,54,35
10-35-05,0,53,38,0,41,38,0,0,37,61,34
10-36-05,0,43,39,42,45,40,0,37,45,45,41
10-37-05,0,40,36,42,40,49,0,0,42,42,34
10-38-05,0,0,34,0,0,36,0,0,35,43,0
10-39-05,33,34,54,0,0,44,0,33,36,40,40
10-40-05,34,39,49,37,36,42,0,36,36,49,43
10-41-05,0,0,35,0,0,46,0,0,33,34,0
10-42-05,0,33,0,45,33,38,0,0,47,44,35
10-43-05,0,0,0,0,0,0,0,0,33,34,39
10-44-05,0,42,0,0,33,0,0,0,0,51,42
10-45-05,38,37,44,35,50,45,0,38,35,0,0
10-46-05,0,45,42,33,49,37,0,0,34,0,35
10-47-05,0,39,38,35,34,35,0,0,35,44,33
10-48-05,0,0,0,0,33,34,0,0,33,37,0
10-49-05,0,0,0,0,0,0,0,0,34,35,0
10-50-05,0,0,0,0,0,34,0,0,0,34,0
10-51-05,0,0,0,0,0,43,0,0,0,35,0
10-52-05,0,34,46,43,40,33,0,34,42,48,34
10-53-05,0,42,39,35,35,33,0,0,36,34,33
10-54-05,0,41,42,36,34,0,0,36,54,41,35
10-55-05,0,34,33,0,36,40,0,0,35,33,34
10-56-05,0,0,0,0,0,42,0,0,0,0,0
10-57-05,0,0,33,0,34,42,0,0,0,33,0
10-58-05,0,45,40,38,40,44,0,34,45,40,33
10-59-05,0,34,44,36,34,41,0,36,35,41,34
11-00-05,0,0,35,33,0,41,0,0,33,45,0
11-01-05,0,42,40,33,38,33,0,33,42,42,0
11-02-05,0,0,0,0,0,0,0,0,0,52,0
11-03-05,0,0,0,0,0,38,0,0,0,41,0
11-04-05,0,0,0,0,0,41,0,0,0,40,0
11-05-05,0,0,0,0,0,35,0,0,0,58,0
11-06-05,0,36,38,40,0,34,0,0,37,0,33
11-07-05,0,0,34,0,0,34,0,0,0,62,0
11-08-05,0,0,33,0,34,34,0,0,0,52,0
11-09-05,0,36,0,0,38,43,0,0,0,43,0
11-10-05,0,0,46,58,45,38,0,0,36,41,0
11-11-05,0,0,40,36,36,34,0,37,44,50,0
11-12-05,37,0,43,33,42,34,0,39,37,46,0
11-13-05,0,39,40,33,49,35,0,0,45,43,35
11-14-05,0,0,0,0,0,34,0,0,0,0,0
11-15-05,33,40,42,42,37,0,0,0,35,34,33
11-16-05,0,42,44,0,40,35,0,0,36,0,33
11-17-05,0,34,39,0,0,38,0,0,39,47,0
11-18-05,0,0,39,0,35,39,0,33,49,51,0
11-19-05,0,0,40,0,36,34,0,36,55,50,0
11-20-05,0,55,37,43,0,36,0,37,0,48,51
11-21-05,0,0,36,0,37,40,0,41,41,58,34
11-22-05,0,0,43,0,37,34,0,34,37,38,38
11-23-05,0,34,43,0,37,0,0,34,39,44,0
11-24-05,0,0,38,0,33,35,0,0,35,38,35
11-25-05,0,0,36,0,0,36,0,0,33,33,0
11-26-05,0,0,43,0,44,38,0,36,36,35,0
11-27-05,0,0,41,0,35,37,0,0,34,36,33
11-28-05,0,0,34,0,33,34,0,0,34,44,0
11-29-05,0,35,40,0,39,44,0,33,39,38,0
11-30-05,0,35,38,36,37,39,0,38,47,37,44
11-31-05,0,34,37,0,34,47,0,38,38,48,33
11-32-05,0,48,43,0,38,49,0,39,37,44,49
11-33-05,36,41,37,0,35,39,0,43,33,54,36
11-34-05,0,36,42,0,36,52,0,37,37,51,36
11-35-05,0,33,40,33,0,46,0,34,0,47,0
11-36-05,0,34,39,0,33,52,0,34,0,46,33
11-37-05,0,34,50,35,34,56,0,33,33,40,35
11-38-05,0,33,45,0,33,56,0,37,0,40,33
11-39-05,0,43,53,34,44,60,0,38,36,50,40
11-40-05,0,40,57,35,38,63,0,38,37,42,36
11-41-05,0,34,42,0,37,47,0,35,0,38,35
11-42-05,0,34,42,0,36,43,0,37,33,52,36
11-43-05,0,34,38,38,33,41,0,0,37,37,35
11-44-05,0,35,50,33,37,59,0,37,0,34,34
11-45-05,0,34,47,0,33,52,0,34,34,33,41
11-46-05,0,37,46,0,33,52,0,33,0,34,42
11-47-05,0,36,52,0,37,49,0,33,0,0,46
11-48-05,0,33,53,0,33,54,0,0,0,0,42
11-49-05,0,36,34,0,33,46,0,33,33,0,37
11-50-05,34,46,42,39,40,34,0,47,42,0,39
11-51-05,0,35,59,33,34,0,0,44,33,0,39
11-52-05,0,0,0,0,0,39,0,0,34,33,0
11-53-05,0,0,36,0,38,58,0,0,43,47,0
11-54-05,0,0,36,0,41,56,0,33,44,35,0
11-55-05,0,0,0,0,49,36,0,0,0,0,0
11-56-05,0,33,36,36,35,63,0,0,39,0,0
11-57-05,0,36,36,41,37,42,0,33,50,40,51
11-58-05,0,33,40,45,40,41,0,0,36,33,33
11-59-05,33,0,40,37,50,41,0,46,37,0,45
12-00-05,0,0,38,35,36,42,0,42,34,34,43
12-01-05,0,50,37,0,0,34,0,0,33,38,51
12-02-05,0,47,36,0,33,41,0,0,40,35,38
12-03-05,0,0,0,33,0,51,0,0,0,34,38
12-04-05,0,0,41,0,0,42,0,0,0,33,36
12-05-05,0,0,39,0,33,40,0,0,0,33,35
12-06-05,0,0,44,34,33,43,0,33,34,35,39
12-07-05,33,33,45,35,43,45,0,34,39,44,44
12-08-05,0,49,0,0,0,43,0,0,34,39,33
12-09-05,0,35,38,37,34,38,0,36,44,0,36
12-10-05,0,60,0,0,0,0,0,0,0,34,53
12-11-05,0,58,0,0,0,0,0,0,0,35,54
12-12-05,0,56,33,0,0,0,0,0,0,41,63
12-13-05,0,57,0,0,0,0,0,36,0,34,70
12-14-05,0,50,0,0,0,0,0,0,0,37,69
12-15-05,0,63,33,0,0,0,0,0,0,35,60
12-16-05,0,56,34,0,0,0,0,0,0,35,71
12-17-05,0,59,33,0,0,0,0,0,0,34,66
12-18-05,0,57,33,0,0,0,0,0,0,35,71
12-19-05,0,55,0,0,0,0,0,0,0,33,68
12-20-05,0,55,0,0,0,0,0,0,0,33,42
12-21-05,0,52,0,0,0,0,0,0,0,34,65
12-22-05,0,56,0,0,0,0,0,0,0,0,63
12-23-05,0,64,0,0,0,0,0,0,0,34,59
12-24-05,0,61,0,0,0,0,0,0,0,39,36
12-25-05,0,59,33,0,0,0,0,0,0,0,53
12-26-05,0,59,0,0,0,0,0,0,0,39,67
12-27-05,0,60,0,0,0,0,0,0,0,33,66
12-28-05,0,61,0,0,0,0,0,0,0,34,51
12-29-05,0,54,0,0,0,0,0,0,0,36,63
12-30-05,0,61,0,0,0,0,0,0,0,0,54
12-31-05,0,54,33,0,0,0,0,0,0,34,65
12-32-05,0,58,33,0,0,0,0,0,0,39,60
12-33-05,0,65,33,0,0,0,0,0,0,0,35
12-34-05,0,56,0,0,0,0,0,0,0,0,33
12-35-05,0,35,38,33,0,39,0,0,60,0,36
12-36-05,38,33,50,34,37,47,0,33,37,0,36
12-37-05,0,37,41,33,34,38,0,33,39,0,33
12-38-05,0,0,55,36,38,35,0,37,58,33,35
12-39-05,0,51,38,34,41,35,0,39,34,0,0
12-40-05,0,33,49,33,41,0,0,33,49,34,33
12-41-05,33,0,39,43,45,0,0,0,35,39,55
12-42-05,57,41,33,74,50,0,0,38,35,45,39
12-43-05,56,0,38,74,71,0,0,34,34,44,0
12-44-05,56,0,43,75,71,0,0,54,34,41,0
12-45-05,56,0,53,75,70,0,0,50,35,43,0
12-46-05,57,0,79,75,69,0,0,67,36,40,0
12-47-05,63,43,79,71,72,0,0,70,35,40,0
12-48-05,63,33,78,72,72,0,0,70,37,47,33
12-49-05,63,49,78,73,72,0,0,69,36,46,0
12-50-05,63,52,78,72,71,0,0,69,37,44,0
12-51-05,63,56,75,73,73,0,0,70,36,37,0
12-52-05,63,58,74,73,73,0,0,69,36,38,33
12-53-05,63,56,74,72,72,0,0,70,37,38,0
12-54-05,60,60,81,72,68,0,0,66,33,60,0
12-55-05,60,57,81,72,69,0,0,65,33,58,0
12-56-05,61,57,81,71,69,0,0,66,33,60,0
12-57-05,61,58,81,71,69,0,0,66,34,59,0
12-58-05,60,57,81,70,69,0,0,66,34,58,0
12-59-05,61,57,81,70,69,0,0,66,0,59,33
13-00-05,60,57,81,70,69,0,0,66,33,59,0
13-01-05,60,57,81,70,69,0,0,66,34,59,33
13-02-05,61,57,81,71,69,0,0,65,34,59,0
13-03-05,60,57,81,70,69,0,0,66,34,58,33
13-04-05,61,57,81,71,69,0,0,65,34,59,0
13-05-05,61,57,80,71,69,0,0,66,34,59,0
13-06-05,60,57,81,71,69,0,0,66,33,59,0
13-07-05,61,57,81,71,69,0,0,66,34,58,0
13-08-05,61,57,81,71,69,0,0,66,34,59,0
13-09-05,61,57,81,71,69,0,0,65,34,59,33
13-10-05,61,57,81,71,69,0,0,66,33,58,0
13-11-05,61,58,81,71,69,0,0,66,33,59,0
13-12-05,59,62,81,66,67,0,0,67,34,59,0
13-13-05,59,59,81,61,64,0,0,66,33,59,0
13-14-05,59,61,82,55,64,0,0,66,34,60,0
13-15-05,59,61,81,34,63,0,0,66,34,61,0
13-16-05,59,61,82,34,64,0,0,66,34,59,0
13-17-05,59,60,81,33,63,0,0,66,34,60,0
13-18-05,59,60,82,34,63,0,0,66,35,60,0
13-19-05,34,45,46,37,44,0,0,39,37,48,33
13-20-05,0,41,47,39,44,0,0,38,36,38,33
13-21-05,0,34,35,55,0,0,0,0,0,0,0
13-22-05,33,51,45,58,47,0,0,39,36,39,0
13-23-05,0,35,35,54,33,0,0,34,38,35,0
13-24-05,0,35,33,51,0,0,0,0,34,0,0
13-25-05,0,36,34,0,33,0,0,0,45,0,35
13-26-05,0,39,42,33,38,0,0,0,46,33,35
13-27-05,0,38,55,35,39,0,0,50,36,35,33
13-28-05,0,34,40,37,40,0,0,0,37,35,0
13-29-05,34,42,50,38,38,0,0,35,40,35,0
13-30-05,0,36,37,35,0,0,0,33,34,33,0
13-31-05,0,39,38,38,36,0,0,35,45,36,34
13-32-05,0,0,33,47,0,0,0,0,33,0,35
13-33-05,0,35,34,0,0,0,0,0,34,34,43
13-34-05,0,37,49,0,37,0,0,0,36,35,34
13-35-05,0,38,34,0,36,0,0,0,34,33,0
